,VALUE,geometry,raster_value,x,y,NN,NN_dist,travel_time_to_closest_facility
5399,282.06256104,POINT (69.14245136066316 41.28724574816965),[0.],69.14245136066316,41.28724574816965,303753938,9.273314070569834e-05,35.69742
5400,282.06256104,POINT (69.14434296557921 41.28724574816965),[0.],69.14434296557921,41.28724574816965,1195226585,0.0003451422705826437,0.0
5401,282.06256104,POINT (69.14623457049527 41.28724574816965),[0.],69.14623457049527,41.28724574816965,303754752,0.0010298889890058968,39.00114
5402,282.06256104,POINT (69.14812617541132 41.28724574816965),[0.],69.14812617541132,41.28724574816965,303754019,0.00015911265897261103,53.9865
5403,267.35806274,POINT (69.15001778032737 41.28724574816965),[0.],69.15001778032737,41.28724574816965,5398895027,0.00011689584523385416,265.2750685714286
5404,267.35806274,POINT (69.15190938524343 41.28724574816965),[0.],69.15190938524343,41.28724574816965,6008985626,0.00014701355851785524,296.4906685714286
5405,229.3104248,POINT (69.15380099015948 41.28724574816965),[0.],69.15380099015948,41.28724574816965,6330305537,0.0001895860587646677,210.12402000000003
5406,102.36591339,POINT (69.15569259507554 41.28724574816965),[0.],69.15569259507554,41.28724574816965,1195238103,0.0006466341195936972,129.39425999999997
5407,102.36591339,POINT (69.15758419999159 41.28724574816965),[0.28207994],69.15758419999159,41.28724574816965,1195238117,0.0009849430109275304,138.22037999999998
5408,254.1973114,POINT (69.1613674098237 41.28724574816965),[0.01670949],69.1613674098237,41.28724574816965,1195242740,0.0003429175684557613,87.9624
5409,254.1973114,POINT (69.16325901473975 41.28724574816965),[0.],69.16325901473975,41.28724574816965,1839458792,0.0003553691199908092,48.38795999999999
5410,282.06256104,POINT (69.1651506196558 41.28724574816965),[0.],69.1651506196558,41.28724574816965,5999830553,0.0009377147872591406,0.46458
5411,282.06256104,POINT (69.16704222457186 41.28724574816965),[0.],69.16704222457186,41.28724574816965,5629907870,0.000857011281598333,0.0
5412,155.70901489,POINT (69.17082543440397 41.28724574816965),[0.],69.17082543440397,41.28724574816965,5997791892,0.000962035185890314,68.87112
5413,155.70901489,POINT (69.17271703932002 41.28724574816965),[0.],69.17271703932002,41.28724574816965,3784140873,0.0008617024798228161,95.27712
5414,59.41482544,POINT (69.17460864423607 41.28724574816965),[0.],69.17460864423607,41.28724574816965,2990363110,0.0009682356869935869,0.0
5415,144.13331604,POINT (69.17650024915213 41.28724574816965),[0.],69.17650024915213,41.28724574816965,3784140864,0.0005244466367696803,65.59181999999998
5416,144.13331604,POINT (69.17839185406818 41.28724574816965),[0.],69.17839185406818,41.28724574816965,5701659972,0.0006849805987118057,18.2133
5417,104.3012085,POINT (69.18028345898423 41.28724574816965),[0.],69.18028345898423,41.28724574816965,3784140879,0.00019004840500585105,11.124360000000001
5418,123.07531738,POINT (69.18217506390029 41.28724574816965),[0.],69.18217506390029,41.28724574816965,5023518020,0.0005003784261304073,28.28682
5419,123.07531738,POINT (69.18406666881634 41.28724574816965),[0.],69.18406666881634,41.28724574816965,3784136552,0.0003237844111155585,60.36840000000001
5420,279.88818359,POINT (69.1859582737324 41.28724574816965),[0.5924034],69.1859582737324,41.28724574816965,6278953701,0.0006403065030371464,73.38672000000001
5421,279.88818359,POINT (69.18784987864845 41.28724574816965),[0.11291488],69.18784987864845,41.28724574816965,5839705757,0.0004701359280534139,78.78138
5422,256.7333374,POINT (69.1897414835645 41.28724574816965),[0.],69.1897414835645,41.28724574816965,4928649323,0.00017365637873721274,76.97916
5423,275.6656189,POINT (69.19163308848056 41.28724574816965),[0.],69.19163308848056,41.28724574816965,5287595679,5.04737828954341e-05,131.48346
5424,275.6656189,POINT (69.19352469339661 41.28724574816965),[0.],69.19352469339661,41.28724574816965,6286574903,0.0010280215056386764,0.0
5425,196.89930725,POINT (69.19541629831267 41.28724574816965),[0.],69.19541629831267,41.28724574816965,380324108,0.001009937658635347,18.059785714285717
5426,98.30535889,POINT (69.19730790322872 41.28724574816965),[0.],69.19730790322872,41.28724574816965,1205569356,0.000652265762424477,2.54808
5427,98.30535889,POINT (69.19919950814477 41.28724574816965),[0.],69.19919950814477,41.28724574816965,6580993642,0.0009268897227582827,16.02324
5428,122.37082672,POINT (69.20109111306083 41.28724574816965),[0.],69.20109111306083,41.28724574816965,5028264535,0.00017055556058999792,19.565820000000006
5429,101.8182373,POINT (69.20298271797688 41.28724574816965),[0.],69.20298271797688,41.28724574816965,5207895160,0.0006797781457309464,58.50582000000001
5430,101.8182373,POINT (69.20487432289293 41.28724574816965),[0.],69.20487432289293,41.28724574816965,1823600978,0.0002355651394560279,69.06618
5431,127.96221924,POINT (69.20676592780899 41.28724574816965),[0.],69.20676592780899,41.28724574816965,5018480638,0.00011214553799322051,54.475908
5432,127.96221924,POINT (69.20865753272504 41.28724574816965),[0.],69.20865753272504,41.28724574816965,5062837996,0.0010382433523850312,74.20230000000001
5433,127.688797,POINT (69.2105491376411 41.28724574816965),[0.],69.2105491376411,41.28724574816965,852833790,0.0006855997890386315,22.451940000000004
5434,96.8302002,POINT (69.21244074255715 41.28724574816965),[0.],69.21244074255715,41.28724574816965,4778716888,0.0004319170110520028,24.873120000000004
5435,96.8302002,POINT (69.2143323474732 41.28724574816965),[0.],69.2143323474732,41.28724574816965,1483160815,0.00020422945485915964,5.8631400000000005
5436,114.89537811,POINT (69.21622395238926 41.28724574816965),[0.],69.21622395238926,41.28724574816965,7023346509,0.0009436904867567047,85.07616
5437,97.86952972,POINT (69.21811555730531 41.28724574816965),[0.],69.21811555730531,41.28724574816965,5132564139,0.00027682685195323526,11.47044
5438,97.86952972,POINT (69.22000716222136 41.28724574816965),[0.],69.22000716222136,41.28724574816965,5917922741,0.00014432845626089348,41.49186
5439,135.68408203,POINT (69.22189876713742 41.28724574816965),[0.],69.22189876713742,41.28724574816965,5162811576,0.00039574154891160916,25.80984
5440,135.68408203,POINT (69.22379037205347 41.28724574816965),[0.],69.22379037205347,41.28724574816965,5772680944,0.0003253555204387955,5.941980000000001
5441,240.08973694,POINT (69.22568197696953 41.28724574816965),[0.],69.22568197696953,41.28724574816965,1213011550,9.201370776456134e-05,15.93342
5442,270.48495483,POINT (69.22757358188558 41.28724574816965),[0.],69.22757358188558,41.28724574816965,5758164527,0.00040920124434116903,57.689725714285714
5443,270.48495483,POINT (69.22946518680163 41.28724574816965),[0.],69.22946518680163,41.28724574816965,6979747561,0.00023447136405828863,49.26376285714286
5444,242.96708679,POINT (69.23135679171769 41.28724574816965),[0.],69.23135679171769,41.28724574816965,380335140,0.00015878540116247788,6.32088
5445,277.96939087,POINT (69.23324839663374 41.28724574816965),[0.],69.23324839663374,41.28724574816965,1859839962,0.00045247552222517937,83.05163999999999
5446,277.96939087,POINT (69.23514000154979 41.28724574816965),[0.13946621],69.2351400015498,41.28724574816965,380338725,0.00024854595771150675,102.99276
5447,129.59494019,POINT (69.23703160646585 41.28724574816965),[0.12207881],69.23703160646585,41.28724574816965,6905019758,0.0006207063692282974,108.23796
5448,282.06256104,POINT (69.2389232113819 41.28724574816965),[0.],69.2389232113819,41.28724574816965,359955882,0.0004491763774001612,93.53502
5449,282.06256104,POINT (69.24081481629796 41.28724574816965),[0.],69.24081481629796,41.28724574816965,359955908,0.0007237585788960439,43.4952
5450,268.90112305,POINT (69.24270642121401 41.28724574816965),[0.],69.24270642121401,41.28724574816965,6362606411,0.0004911998213576722,23.880000000000003
5451,268.90112305,POINT (69.24459802613006 41.28724574816965),[0.],69.24459802613006,41.28724574816965,1912555707,0.0006977268365378522,0.0
5452,269.75375366,POINT (69.24648963104612 41.28724574816965),[0.],69.24648963104612,41.28724574816965,359956519,0.0006490631912694707,7.19172
5453,282.06256104,POINT (69.24838123596217 41.28724574816965),[0.],69.24838123596217,41.28724574816965,1187040732,0.0018819097303952002,0.0
5454,282.06256104,POINT (69.25027284087822 41.28724574816965),[0.],69.25027284087822,41.28724574816965,1912533134,9.20628597459313e-05,0.0
5455,282.06256104,POINT (69.25216444579428 41.28724574816965),[0.],69.25216444579428,41.28724574816965,360205055,0.0007310985457968747,19.98648
5456,172.3368988,POINT (69.25405605071033 41.28724574816965),[0.],69.25405605071033,41.28724574816965,5922761683,0.0006562785092519337,49.39884
5457,172.3368988,POINT (69.25594765562639 41.28724574816965),[0.01411111],69.25594765562639,41.28724574816965,4694017350,0.0007154630648245898,18.988739999999996
5458,278.70861816,POINT (69.25783926054244 41.28724574816965),[0.05880347],69.25783926054244,41.28724574816965,1913860388,0.0006888716176422607,50.155919999999995
5459,282.06256104,POINT (69.25973086545849 41.28724574816965),[0.24992433],69.2597308654585,41.28724574816965,357884374,0.0006360721519502353,69.59754
5460,282.06256104,POINT (69.26162247037455 41.28724574816965),[0.15009503],69.26162247037455,41.28724574816965,358204891,0.0010829527539984202,45.63018000000001
5461,282.06256104,POINT (69.2635140752906 41.28724574816965),[0.1506161],69.2635140752906,41.28724574816965,358204886,0.00029122028905591085,58.04316
5462,282.06256104,POINT (69.26540568020665 41.28724574816965),[0.13812888],69.26540568020665,41.28724574816965,1272845624,0.00038060797993486907,20.5173
5463,282.06256104,POINT (69.26729728512271 41.28724574816965),[0.08033089],69.26729728512271,41.28724574816965,1914000188,0.0008599519715159719,42.269580000000005
5464,275.21789551,POINT (69.26918889003876 41.28724574816965),[0.],69.26918889003876,41.28724574816965,5234594082,0.00013316716169434756,54.90126
5465,275.21789551,POINT (69.27108049495482 41.28724574816965),[0.10964613],69.27108049495482,41.28724574816965,356753535,0.0005469746281348741,101.67885000000001
5466,279.38311768,POINT (69.27297209987087 41.28724574816965),[0.13946621],69.27297209987087,41.28724574816965,1913760722,0.00037312299688340366,135.02286
5467,282.06256104,POINT (69.27486370478692 41.28724574816965),[0.1784617],69.27486370478692,41.28724574816965,2781100894,0.0004133757684226754,162.66222000000002
5468,282.06256104,POINT (69.27675530970298 41.28724574816965),[0.29682449],69.27675530970298,41.28724574816965,1875509112,0.0014018968882166093,167.99544
5469,282.06256104,POINT (69.27864691461903 41.28724574816965),[0.3381138],69.27864691461903,41.28724574816965,1625434081,0.0017913788861736075,68.3124617142857
5470,282.06256104,POINT (69.28053851953509 41.28724574816965),[0.2936498],69.28053851953509,41.28724574816965,1086061944,0.00030729358386705105,63.938551714285694
5471,282.06256104,POINT (69.28243012445114 41.28724574816965),[0.2376431],69.28243012445114,41.28724574816965,1243086421,0.00015453934019247104,38.446715999999995
5472,282.06256104,POINT (69.28432172936719 41.28724574816965),[0.15598196],69.28432172936719,41.28724574816965,1042362553,0.0003829482799183396,62.843675999999995
5473,282.06256104,POINT (69.28621333428325 41.28724574816965),[0.11698646],69.28621333428325,41.28724574816965,4672162186,0.000623109645440522,5.69844
5474,220.81672668,POINT (69.2881049391993 41.28724574816965),[0.10781106],69.2881049391993,41.28724574816965,1874244164,0.0007805415972380235,39.56808
5475,282.06256104,POINT (69.29377975394746 41.28724574816965),[0.],69.29377975394746,41.28724574816965,365387129,0.0015713866929701018,56.042460000000005
5476,282.06256104,POINT (69.29377975394746 41.2853541432536),[0.],69.29377975394746,41.2853541432536,365387129,0.00033317940186365207,56.042460000000005
5477,282.06256104,POINT (69.29567135886352 41.28724574816965),[0.],69.29567135886352,41.28724574816965,1187096495,0.000887748351532344,107.32481999999999
5478,282.06256104,POINT (69.29756296377957 41.28724574816965),[0.],69.29756296377957,41.28724574816965,365387150,0.00020964738401344448,124.06212
5479,282.06256104,POINT (69.29945456869562 41.28724574816965),[0.],69.29945456869562,41.28724574816965,1141835028,0.0003624065527697848,116.93550857142857
5480,282.06256104,POINT (69.30134617361168 41.28724574816965),[0.],69.30134617361168,41.28724574816965,949579128,0.0009222498273316591,84.83520857142857
5481,282.06256104,POINT (69.30323777852773 41.28724574816965),[0.],69.30323777852773,41.28724574816965,954639337,0.00010250450045328779,47.7009
5482,282.06256104,POINT (69.30512938344378 41.28724574816965),[0.],69.30512938344378,41.28724574816965,1886422246,0.0003282587436773793,15.1074
5483,282.06256104,POINT (69.30702098835984 41.28724574816965),[0.],69.30702098835984,41.28724574816965,1886422247,0.0005689849887001628,50.10702
5484,256.47277832,POINT (69.30891259327589 41.28724574816965),[0.],69.30891259327589,41.28724574816965,984233299,0.0006332267793117273,136.75296857142854
5485,282.06256104,POINT (69.312695803108 41.28724574816965),[0.],69.312695803108,41.28724574816965,1886444411,0.0009120147569474989,57.57678000000001
5486,254.8684082,POINT (69.31458740802405 41.28724574816965),[0.],69.31458740802405,41.28724574816965,1886444411,0.0014162351447526273,57.57678000000001
5487,177.89367676,POINT (69.31647901294011 41.28724574816965),[0.],69.3164790129401,41.28724574816965,1224064306,0.001045165252672566,40.5138
5488,177.89367676,POINT (69.31837061785616 41.28724574816965),[0.],69.31837061785616,41.28724574816965,946637242,0.0010641315716173518,66.48072
5489,207.2482605,POINT (69.32404543260432 41.28724574816965),[0.2038259],69.32404543260432,41.28724574816965,1886634379,0.0010005492166365408,94.00482
5490,277.54483032,POINT (69.32593703752038 41.28724574816965),[0.23861161],69.32593703752038,41.28724574816965,1886634374,0.0002235024507995745,83.85623999999999
5491,277.54483032,POINT (69.32782864243643 41.28724574816965),[0.15413338],69.32782864243643,41.28724574816965,1187122279,0.0009956277872551634,61.345079999999996
5492,282.06256104,POINT (69.32972024735248 41.28724574816965),[0.036],69.32972024735248,41.28724574816965,7022941106,0.0002158219600207598,173.22696000000002
5493,271.08776855,POINT (69.33161185226854 41.28724574816965),[0.036],69.33161185226854,41.28724574816965,1224069619,0.0009991575455620691,94.63212000000001
5494,271.08776855,POINT (69.33350345718459 41.28724574816965),[0.01666667],69.33350345718459,41.28724574816965,1886582787,0.0005111092651885357,91.25657999999999
5495,281.34674072,POINT (69.33539506210064 41.28724574816965),[0.],69.33539506210064,41.28724574816965,1224069606,0.0004590274355351516,66.36114
5496,282.06256104,POINT (69.3372866670167 41.28724574816965),[0.],69.3372866670167,41.28724574816965,6370354251,0.00029452714847143534,35.71704
5497,282.06256104,POINT (69.33917827193275 41.28724574816965),[0.],69.33917827193275,41.28724574816965,960133448,0.0015763447204358277,25.6608
5498,249.82197571,POINT (69.34106987684881 41.28724574816965),[0.],69.3410698768488,41.28724574816965,4389406162,0.001035298679346096,14.155380000000001
5499,249.82197571,POINT (69.34296148176486 41.28724574816965),[0.],69.34296148176486,41.28724574816965,1224028228,0.0005148386944212729,6.68898
5500,212.7244873,POINT (69.34485308668091 41.28724574816965),[0.],69.34485308668091,41.28724574816965,4389437829,0.000724319002677011,0.0
5501,277.23751831,POINT (69.34674469159697 41.28724574816965),[0.036],69.34674469159697,41.28724574816965,4389434368,0.0011091714150147241,22.738140000000005
5502,277.23751831,POINT (69.34863629651302 41.28724574816965),[0.02933333],69.34863629651302,41.28724574816965,978458914,0.00046962932121004543,50.90904
5503,282.06256104,POINT (69.35052790142907 41.28724574816965),[0.01066667],69.35052790142907,41.28724574816965,1097658779,0.00045786130789431383,22.87584
5504,257.07913208,POINT (69.35241950634513 41.28724574816965),[0.],69.35241950634513,41.28724574816965,1097658793,0.0008444196178243027,0.0
5505,257.07913208,POINT (69.35431111126118 41.28724574816965),[0.],69.35431111126118,41.28724574816965,1097658789,0.0011560997132107533,56.33874
5506,160.6471405,POINT (69.35620271617724 41.28724574816965),[0.],69.35620271617724,41.28724574816965,5883023085,0.000608805555983657,0.0
5507,254.64053345,POINT (69.35809432109329 41.28724574816965),[0.],69.35809432109329,41.28724574816965,1224159501,0.0012884737601250582,76.49244
5508,254.64053345,POINT (69.35998592600934 41.28724574816965),[0.],69.35998592600934,41.28724574816965,1190927909,0.00029886330729416935,160.19567999999998
5509,282.06256104,POINT (69.3618775309254 41.28724574816965),[0.],69.3618775309254,41.28724574816965,5283499967,0.0007710351793014863,203.41385999999997
5510,282.06256104,POINT (69.36376913584145 41.28724574816965),[0.],69.36376913584145,41.28724574816965,4572564632,0.0006532853858902789,152.27748
5511,260.08483887,POINT (69.36566074075751 41.28724574816965),[0.],69.3656607407575,41.28724574816965,4572564629,0.0006404886755722255,173.24892
5512,1.76312721,POINT (69.36755234567356 41.28724574816965),[0.],69.36755234567356,41.28724574816965,1655698274,0.0006029939959649534,176.32764
5513,1.76312721,POINT (69.36944395058961 41.28724574816965),[0.],69.36944395058961,41.28724574816965,6906380711,0.001017403230018468,254.31246000000002
5514,39.82450485,POINT (69.37133555550567 41.28724574816965),[0.],69.37133555550567,41.28724574816965,4202521460,0.0001290594248434993,273.09978
5515,163.12232971,POINT (69.37322716042172 41.28724574816965),[0.],69.37322716042172,41.28724574816965,4202521463,0.0004178236686214062,299.34162000000003
5516,163.12232971,POINT (69.37511876533777 41.28724574816965),[0.],69.37511876533777,41.28724574816965,2133373651,0.0011333330129515127,290.52288
5517,239.07310486,POINT (69.13488494099894 41.2853541432536),[0.48348695],69.13488494099894,41.2853541432536,1195217567,0.0008817161734146993,154.93374
5518,281.62945557,POINT (69.136776545915 41.2853541432536),[0.],69.136776545915,41.2853541432536,1195215010,0.0003671129675497321,123.81750000000001
5519,281.62945557,POINT (69.13866815083105 41.2853541432536),[0.],69.13866815083105,41.2853541432536,303754273,0.0006534714521571899,118.68821999999999
5520,282.06256104,POINT (69.14055975574711 41.2853541432536),[0.],69.1405597557471,41.2853541432536,303754030,0.0006417289600661009,109.78902
5521,282.06256104,POINT (69.14245136066316 41.2853541432536),[0.],69.14245136066316,41.2853541432536,303754611,0.00047938465765463134,64.62504
5522,282.06256104,POINT (69.14434296557921 41.2853541432536),[0.],69.14434296557921,41.2853541432536,1195226537,0.0005794322146725845,37.278000000000006
5523,282.06256104,POINT (69.14623457049527 41.2853541432536),[0.],69.14623457049527,41.2853541432536,6228514201,0.0007235728535929547,61.6635
5524,267.35806274,POINT (69.14812617541132 41.2853541432536),[0.],69.14812617541132,41.2853541432536,1884909164,0.0007146577012028977,96.02130000000001
5525,267.35806274,POINT (69.15001778032737 41.2853541432536),[0.02170092],69.15001778032737,41.2853541432536,5862099170,0.0004682696204503772,221.4364285714286
5526,229.3104248,POINT (69.15190938524343 41.2853541432536),[0.04129515],69.15190938524343,41.2853541432536,6015646200,0.0014365755602374429,367.35270857142865
5527,229.3104248,POINT (69.15380099015948 41.2853541432536),[0.29780197],69.15380099015948,41.2853541432536,6015646200,0.0005294314851240009,367.35270857142865
5528,102.36591339,POINT (69.15569259507554 41.2853541432536),[0.11340467],69.15569259507554,41.2853541432536,1830503606,0.0008976540577131509,158.14314000000002
5529,180.45332336,POINT (69.15758419999159 41.2853541432536),[0.43677533],69.15758419999159,41.2853541432536,6618205877,0.0009852056736606959,163.73484000000002
5530,180.45332336,POINT (69.15947580490764 41.2853541432536),[0.5416069],69.15947580490764,41.2853541432536,4059173642,0.0005704286933211013,110.22858
5531,254.1973114,POINT (69.1613674098237 41.2853541432536),[0.16598329],69.1613674098237,41.2853541432536,4059173641,0.00019876820531544744,108.44424
5532,282.06256104,POINT (69.16325901473975 41.2853541432536),[0.],69.16325901473975,41.2853541432536,5689876213,0.0008324469689378206,46.444500000000005
5533,282.06256104,POINT (69.1651506196558 41.2853541432536),[0.],69.1651506196558,41.2853541432536,5999830551,0.00018789500509562088,26.189459999999997
5534,235.4417572,POINT (69.16704222457186 41.2853541432536),[0.],69.16704222457186,41.2853541432536,5629907871,0.0008795855738608556,4.13136
5535,155.70901489,POINT (69.16893382948791 41.2853541432536),[0.],69.16893382948791,41.2853541432536,1764930133,0.0003683057706317324,24.23664
5536,155.70901489,POINT (69.17082543440397 41.2853541432536),[0.10088821],69.17082543440397,41.2853541432536,361457867,0.00024106516216557675,46.39368
5537,59.41482544,POINT (69.17271703932002 41.2853541432536),[0.26824078],69.17271703932002,41.2853541432536,5953998489,0.0003235056124467782,63.296400000000006
5538,59.41482544,POINT (69.17460864423607 41.2853541432536),[0.20485477],69.17460864423607,41.2853541432536,1821638685,0.0006268669405958443,42.6138
5539,144.13331604,POINT (69.17650024915213 41.2853541432536),[0.],69.17650024915213,41.2853541432536,3006188017,0.0003118821226991718,41.84694
5540,104.3012085,POINT (69.17839185406818 41.2853541432536),[0.],69.17839185406818,41.2853541432536,3784136549,0.0004844545543262773,14.7051
5541,104.3012085,POINT (69.18028345898423 41.2853541432536),[0.],69.18028345898423,41.2853541432536,3784136547,0.0008506505779954405,17.06796
5542,123.07531738,POINT (69.18217506390029 41.2853541432536),[0.12157417],69.18217506390029,41.2853541432536,3784136517,0.0001175187424689144,20.907179999999997
5543,279.88818359,POINT (69.18406666881634 41.2853541432536),[0.10994434],69.18406666881634,41.2853541432536,1194099090,0.0005564331746295986,50.111819999999994
5544,279.88818359,POINT (69.1859582737324 41.2853541432536),[0.18197745],69.1859582737324,41.2853541432536,4173887570,0.0008840701963597053,69.0861
5545,256.7333374,POINT (69.18784987864845 41.2853541432536),[0.19600967],69.18784987864845,41.2853541432536,2461478663,0.0002728714226842143,108.23129999999999
5546,256.7333374,POINT (69.1897414835645 41.2853541432536),[0.12447103],69.1897414835645,41.2853541432536,3455262201,0.0009672566521971503,26.23014
5547,275.6656189,POINT (69.19163308848056 41.2853541432536),[0.16266821],69.19163308848056,41.2853541432536,4928649325,0.001262789161990881,31.667939999999998
5548,196.89930725,POINT (69.19352469339661 41.2853541432536),[0.],69.19352469339661,41.2853541432536,7017820741,0.0009631440987446039,0.0
5549,196.89930725,POINT (69.19541629831267 41.2853541432536),[0.],69.19541629831267,41.2853541432536,7017820739,0.00085954038522006,1.4510057142857142
5550,98.30535889,POINT (69.19730790322872 41.2853541432536),[0.],69.19730790322872,41.2853541432536,1205569354,0.0007315106667482903,20.24424
5551,122.37082672,POINT (69.19919950814477 41.2853541432536),[0.],69.19919950814477,41.2853541432536,6580993645,0.00015557491640005207,5.97888
5552,122.37082672,POINT (69.20109111306083 41.2853541432536),[0.],69.20109111306083,41.2853541432536,5025916829,0.0001067017011251237,18.1935
5553,101.8182373,POINT (69.20298271797688 41.2853541432536),[0.],69.20298271797688,41.2853541432536,5185444918,0.0004886435980198188,63.038759999999996
5554,127.96221924,POINT (69.20487432289293 41.2853541432536),[0.],69.20487432289293,41.2853541432536,1213166189,0.0005219642030725458,36.679860000000005
5555,127.96221924,POINT (69.20676592780899 41.2853541432536),[0.],69.20676592780899,41.2853541432536,5917736299,0.00023875121213539418,53.70114
5556,127.688797,POINT (69.20865753272504 41.2853541432536),[0.],69.20865753272504,41.2853541432536,2736424541,0.00012750414453427733,61.18896
5557,127.688797,POINT (69.2105491376411 41.2853541432536),[0.],69.2105491376411,41.2853541432536,2736434891,0.0005101476986072913,86.5677
5558,96.8302002,POINT (69.21244074255715 41.2853541432536),[0.],69.21244074255715,41.2853541432536,2736472442,0.0004331159457592523,49.73778
5559,114.89537811,POINT (69.2143323474732 41.2853541432536),[0.],69.2143323474732,41.2853541432536,2736472440,0.0003164403664173602,76.77666
5560,114.89537811,POINT (69.21622395238926 41.2853541432536),[0.],69.21622395238926,41.2853541432536,5167177612,0.00016306382381509846,132.40403999999998
5561,97.86952972,POINT (69.21811555730531 41.2853541432536),[0.],69.21811555730531,41.2853541432536,5917736291,0.000294092139378824,97.84872
5562,135.68408203,POINT (69.22000716222136 41.2853541432536),[0.],69.22000716222136,41.2853541432536,5769933385,0.0005515686648346339,4.573980000000001
5563,135.68408203,POINT (69.22189876713742 41.2853541432536),[0.],69.22189876713742,41.2853541432536,5769933044,0.0003462976990578292,0.0
5564,240.08973694,POINT (69.22379037205347 41.2853541432536),[0.],69.22379037205347,41.2853541432536,5758164522,0.0001326234716384003,40.127579999999995
5565,270.48495483,POINT (69.22568197696953 41.2853541432536),[0.],69.22568197696953,41.2853541432536,5769938258,0.000512453068219661,61.702847999999996
5566,270.48495483,POINT (69.22757358188558 41.2853541432536),[0.],69.22757358188558,41.2853541432536,4205282116,2.007954741368041e-05,6.59574
5567,242.96708679,POINT (69.22946518680163 41.2853541432536),[0.],69.22946518680163,41.2853541432536,5806262365,0.0002769589152737782,31.716720000000002
5568,242.96708679,POINT (69.23135679171769 41.2853541432536),[0.],69.23135679171769,41.2853541432536,4791482153,0.0003285437477980524,64.29096
5569,277.96939087,POINT (69.23324839663374 41.2853541432536),[0.],69.23324839663374,41.2853541432536,6293467261,0.00019751763384521918,46.600744285714285
5570,129.59494019,POINT (69.23514000154979 41.2853541432536),[0.12937327],69.2351400015498,41.2853541432536,5273695977,0.0006146881822372108,48.93600428571428
5571,129.59494019,POINT (69.23703160646585 41.2853541432536),[0.],69.23703160646585,41.2853541432536,360206279,0.0002482467285469238,107.2737
5572,282.06256104,POINT (69.2389232113819 41.2853541432536),[0.],69.2389232113819,41.2853541432536,359956907,0.0008064005903097117,50.66928
5573,268.90112305,POINT (69.24081481629796 41.2853541432536),[0.],69.24081481629796,41.2853541432536,4580739156,0.000458201355029688,13.657319999999999
5574,268.90112305,POINT (69.24270642121401 41.2853541432536),[0.],69.24270642121401,41.2853541432536,359958358,0.0006481093055397602,0.0
5575,269.75375366,POINT (69.24459802613006 41.2853541432536),[0.],69.24459802613006,41.2853541432536,6362606403,0.0006293153085038537,37.23048000000001
5576,282.06256104,POINT (69.24648963104612 41.2853541432536),[0.],69.24648963104612,41.2853541432536,1298370877,0.0006924129978430616,15.66882
5577,282.06256104,POINT (69.24838123596217 41.2853541432536),[0.],69.24838123596217,41.2853541432536,1298370870,0.0010472362696379227,0.0
5578,282.06256104,POINT (69.25027284087822 41.2853541432536),[0.],69.25027284087822,41.2853541432536,5998939110,0.0008138345849299989,27.467460000000003
5579,282.06256104,POINT (69.25216444579428 41.2853541432536),[0.],69.25216444579428,41.2853541432536,6194555737,0.0011475910549777202,80.44946999999999
5580,172.3368988,POINT (69.25405605071033 41.2853541432536),[0.],69.25405605071033,41.2853541432536,976603003,0.0003014152074416816,0.0
5581,278.70861816,POINT (69.25594765562639 41.2853541432536),[0.03036921],69.25594765562639,41.2853541432536,1194074049,0.0009748510392044988,43.11305999999999
5582,278.70861816,POINT (69.25783926054244 41.2853541432536),[0.22882977],69.25783926054244,41.2853541432536,357883438,0.00029540790914721647,53.70048
5583,282.06256104,POINT (69.25973086545849 41.2853541432536),[0.24378613],69.2597308654585,41.2853541432536,1194074015,0.0010979690511166405,83.43072
5584,282.06256104,POINT (69.26162247037455 41.2853541432536),[0.1514731],69.26162247037455,41.2853541432536,1194074001,0.00013665061219423315,108.95364
5585,282.06256104,POINT (69.2635140752906 41.2853541432536),[0.1514731],69.2635140752906,41.2853541432536,357883976,0.00042437919033295974,102.01779
5586,282.06256104,POINT (69.26540568020665 41.2853541432536),[0.1433154],69.26540568020665,41.2853541432536,1913786735,0.0003387074717699993,35.96094
5587,275.21789551,POINT (69.26729728512271 41.2853541432536),[0.20940822],69.26729728512271,41.2853541432536,6414186400,0.0008718395607378367,90.46115999999999
5588,275.21789551,POINT (69.26918889003876 41.2853541432536),[0.15274066],69.26918889003876,41.2853541432536,2125031229,0.0003585293327452341,148.41126
5589,279.38311768,POINT (69.27108049495482 41.2853541432536),[0.19635375],69.27108049495482,41.2853541432536,2125031218,0.0005938866365494599,126.94463999999999
5590,279.38311768,POINT (69.27297209987087 41.2853541432536),[0.2376431],69.27297209987087,41.2853541432536,1913651326,0.0007214320270383332,138.99078
5591,282.06256104,POINT (69.27486370478692 41.2853541432536),[0.25645268],69.27486370478692,41.2853541432536,1180194927,0.0005275306532203781,126.67193999999999
5592,282.06256104,POINT (69.27675530970298 41.2853541432536),[0.32985595],69.27675530970298,41.2853541432536,1875509110,0.0006164653988744163,138.7769717142857
5593,282.06256104,POINT (69.27864691461903 41.2853541432536),[0.31792793],69.27864691461903,41.2853541432536,1438996075,0.00020226710269868366,142.44996171428568
5594,282.06256104,POINT (69.28053851953509 41.2853541432536),[0.25415882],69.28053851953509,41.2853541432536,956660884,0.0005054525415761288,65.64367199999998
