,D_UID,O_UID,DIST,O_POP,D_POP
1262,D_10,O_39,65508.5,1,5483.0
1263,D_11,O_39,34795.6,1,5681.0
1264,D_12,O_39,5366.1,1,8054.0
1265,D_13,O_39,102242.2,1,1452.0
1266,D_1,O_40,148413.4,1,9112.0
1267,D_2,O_40,101395.3,1,8692.0
1268,D_6,O_40,61695.6,1,2645.0
1269,D_7,O_40,57971.7,1,3844.0
1270,D_10,O_40,64557.8,1,5483.0
1271,D_11,O_40,93597.8,1,5681.0
1272,D_12,O_40,68643.2,1,8054.0
1273,D_13,O_40,48868.5,1,1452.0
1274,D_4,O_41,117199.4,1,5324.0
1275,D_8,O_41,110874.0,1,8821.0
1276,D_1,O_42,131250.8,1,9112.0
1277,D_2,O_42,84232.7,1,8692.0
1278,D_6,O_42,19575.8,1,2645.0
1279,D_7,O_42,19169.6,1,3844.0
1280,D_10,O_42,21295.7,1,5483.0
1281,D_11,O_42,76435.2,1,5681.0
1282,D_12,O_42,40250.0,1,8054.0
1283,D_13,O_42,76953.8,1,1452.0
1284,D_1,O_43,182016.6,1,9112.0
1285,D_2,O_43,134998.5,1,8692.0
1286,D_6,O_43,76913.6,1,2645.0
1287,D_7,O_43,45894.1,1,3844.0
1288,D_10,O_43,57566.3,1,5483.0
1289,D_11,O_43,127201.0,1,5681.0
1290,D_12,O_43,91015.8,1,8054.0
1291,D_13,O_43,34231.5,1,1452.0
1292,D_1,O_44,133387.4,1,9112.0
1293,D_2,O_44,86369.3,1,8692.0
1294,D_6,O_44,30532.8,1,2645.0
1295,D_7,O_44,46273.7,1,3844.0
1296,D_10,O_44,50230.0,1,5483.0
1297,D_11,O_44,78571.8,1,5681.0
1298,D_12,O_44,42386.6,1,8054.0
1299,D_13,O_44,82862.2,1,1452.0
1300,D_1,O_45,166151.7,1,9112.0
1301,D_2,O_45,119133.6,1,8692.0
1302,D_6,O_45,60280.8,1,2645.0
1303,D_7,O_45,48801.5,1,3844.0
1304,D_10,O_45,55387.6,1,5483.0
1305,D_11,O_45,111336.1,1,5681.0
1306,D_12,O_45,75150.9,1,8054.0
1307,D_13,O_45,50110.6,1,1452.0
1308,D_1,O_46,52217.6,1,9112.0
1309,D_2,O_46,32255.1,1,8692.0
1310,D_6,O_46,94996.6,1,2645.0
1311,D_7,O_46,133405.5,1,3844.0
1312,D_10,O_46,137271.3,1,5483.0
1313,D_11,O_46,74925.7,1,5681.0
1314,D_12,O_46,77249.8,1,8054.0
1315,D_13,O_46,140306.1,1,1452.0
1316,D_1,O_47,92201.1,1,9112.0
1317,D_2,O_47,45183.0,1,8692.0
1318,D_6,O_47,22383.2,1,2645.0
1319,D_7,O_47,60792.1,1,3844.0
1320,D_10,O_47,64657.9,1,5483.0
1321,D_11,O_47,37385.5,1,5681.0
1322,D_12,O_47,4056.1,1,8054.0
1323,D_13,O_47,104249.9,1,1452.0
1324,D_1,O_48,127485.3,1,9112.0
1325,D_2,O_48,80467.2,1,8692.0
1326,D_6,O_48,60047.2,1,2645.0
1327,D_7,O_48,87061.5,1,3844.0
1328,D_10,O_48,93647.6,1,5483.0
1329,D_11,O_48,72669.7,1,5681.0
1330,D_12,O_48,58348.6,1,8054.0
1331,D_13,O_48,50162.0,1,1452.0
1332,D_16,O_37,76075.8,1,3780.0
1333,D_17,O_37,81810.9,1,8806.0
1334,D_18,O_37,132869.1,1,3667.0
1335,D_19,O_37,168594.6,1,2140.0
1336,D_21,O_37,153798.2,1,9312.0
1337,D_22,O_37,7335.8,1,993.0
1338,D_23,O_37,101809.8,1,6363.0
1339,D_24,O_37,175552.4,1,9398.0
1340,D_25,O_37,107773.2,1,4480.0
1341,D_26,O_37,88356.4,1,5010.0
1342,D_16,O_38,59101.1,1,3780.0
1343,D_17,O_38,64836.2,1,8806.0
1344,D_18,O_38,127183.5,1,3667.0
1345,D_19,O_38,162909.0,1,2140.0
1346,D_21,O_38,148112.6,1,9312.0
1347,D_22,O_38,32653.5,1,993.0
1348,D_23,O_38,96124.2,1,6363.0
1349,D_24,O_38,169866.8,1,9398.0
1350,D_25,O_38,90798.5,1,4480.0
1351,D_26,O_38,82670.8,1,5010.0
1352,D_16,O_39,114178.3,1,3780.0
1353,D_17,O_39,118252.1,1,8806.0
1354,D_18,O_39,37984.7,1,3667.0
1355,D_19,O_39,68461.0,1,2140.0
1356,D_21,O_39,53977.5,1,9312.0
1357,D_22,O_39,107386.3,1,993.0
1358,D_23,O_39,1676.2,1,6363.0
1359,D_24,O_39,75418.8,1,9398.0
1360,D_25,O_39,72182.9,1,4480.0
1361,D_26,O_39,97692.1,1,5010.0
1362,D_16,O_40,79957.4,1,3780.0
1363,D_17,O_40,84031.2,1,8806.0
1364,D_18,O_40,26405.2,1,3667.0
1365,D_19,O_40,132401.7,1,2140.0
1366,D_21,O_40,69914.2,1,9312.0
1367,D_22,O_40,155603.7,1,993.0
1368,D_23,O_40,65616.9,1,6363.0
1369,D_24,O_40,139359.5,1,9398.0
1370,D_25,O_40,106943.1,1,4480.0
1371,D_26,O_40,156494.3,1,5010.0
1372,D_20,O_41,108793.9,1,485.0
1373,D_16,O_42,125469.3,1,3780.0
1374,D_17,O_42,129543.1,1,8806.0
1375,D_18,O_42,47941.8,1,3667.0
1376,D_19,O_42,108752.5,1,2140.0
1377,D_21,O_42,16592.1,1,9312.0
1378,D_22,O_42,149025.9,1,993.0
1379,D_23,O_42,42495.5,1,6363.0
1380,D_24,O_42,115710.3,1,9398.0
1381,D_25,O_42,110658.7,1,4480.0
1382,D_26,O_42,139331.7,1,5010.0
1383,D_16,O_43,82747.0,1,3780.0
1384,D_17,O_43,86820.8,1,8806.0
1385,D_18,O_43,69839.2,1,3667.0
1386,D_19,O_43,159518.3,1,2140.0
1387,D_21,O_43,74740.0,1,9312.0
1388,D_22,O_43,158393.3,1,993.0
1389,D_23,O_43,93261.3,1,6363.0
1390,D_24,O_43,166476.1,1,9398.0
1391,D_25,O_43,141634.8,1,4480.0
1392,D_26,O_43,190097.5,1,5010.0
1393,D_16,O_44,116096.2,1,3780.0
1394,D_17,O_44,120170.0,1,8806.0
1395,D_18,O_44,23373.4,1,3667.0
1396,D_19,O_44,110889.1,1,2140.0
1397,D_21,O_44,43538.6,1,9312.0
1398,D_22,O_44,151162.5,1,993.0
1399,D_23,O_44,44632.1,1,6363.0
1400,D_24,O_44,117846.9,1,9398.0
1401,D_25,O_44,112795.3,1,4480.0
1402,D_26,O_44,141468.3,1,5010.0
1403,D_16,O_45,98626.1,1,3780.0
1404,D_17,O_45,102699.9,1,8806.0
1405,D_18,O_45,53974.3,1,3667.0
1406,D_19,O_45,143653.4,1,2140.0
1407,D_21,O_45,60744.0,1,9312.0
1408,D_22,O_45,174272.4,1,993.0
1409,D_23,O_45,77396.4,1,6363.0
1410,D_24,O_45,150611.2,1,9398.0
1411,D_25,O_45,145559.6,1,4480.0
1412,D_26,O_45,174232.6,1,5010.0
1413,D_16,O_46,92071.2,1,3780.0
1414,D_17,O_46,97806.3,1,8806.0
1415,D_18,O_46,104811.2,1,3667.0
1416,D_19,O_46,140536.7,1,2140.0
1417,D_21,O_46,125740.3,1,9312.0
1418,D_22,O_46,35040.6,1,993.0
1419,D_23,O_46,73751.9,1,6363.0
1420,D_24,O_46,147494.5,1,9398.0
1421,D_25,O_46,128679.3,1,4480.0
1422,D_26,O_46,60298.5,1,5010.0
1423,D_16,O_47,116186.0,1,3780.0
1424,D_17,O_47,120259.8,1,8806.0
1425,D_18,O_47,39992.4,1,3667.0
1426,D_19,O_47,67750.4,1,2140.0
1427,D_21,O_47,53126.9,1,9312.0
1428,D_22,O_47,109976.2,1,993.0
1429,D_23,O_47,2041.7,1,6363.0
1430,D_24,O_47,74708.2,1,9398.0
1431,D_25,O_47,74190.6,1,4480.0
1432,D_26,O_47,100282.0,1,5010.0
1433,D_16,O_48,69953.3,1,3780.0
1434,D_17,O_48,74027.1,1,8806.0
1435,D_18,O_48,31399.9,1,3667.0
1436,D_19,O_48,122107.1,1,2140.0
1437,D_21,O_48,93725.5,1,9312.0
1438,D_22,O_48,145599.6,1,993.0
1439,D_23,O_48,55322.3,1,6363.0
1440,D_24,O_48,129064.9,1,9398.0
1441,D_25,O_48,77975.8,1,4480.0
1442,D_26,O_48,135566.2,1,5010.0
1443,D_27,O_37,64425.4,1,1964.0
1444,D_29,O_37,38889.5,1,8601.0
1445,D_30,O_37,72671.4,1,6552.0
1446,D_32,O_37,44847.1,1,7503.0
1447,D_33,O_37,57522.0,1,8411.0
1448,D_34,O_37,47484.9,1,8317.0
1449,D_35,O_37,25065.7,1,4844.0
1450,D_36,O_37,0.0,1,989.0
1451,D_37,O_37,28112.4,1,7791.0
1452,D_38,O_37,51146.0,1,4578.0
1453,D_39,O_37,101257.5,1,306.0
1454,D_27,O_38,58739.8,1,1964.0
1455,D_29,O_38,34041.4,1,8601.0
1456,D_30,O_38,66985.8,1,6552.0
1457,D_32,O_38,39161.5,1,7503.0
1458,D_33,O_38,51836.4,1,8411.0
1459,D_34,O_38,26380.4,1,8317.0
1460,D_35,O_38,3961.2,1,4844.0
1461,D_36,O_38,28128.2,1,989.0
1462,D_37,O_38,0.0,1,7791.0
1463,D_38,O_38,45460.4,1,4578.0
1464,D_39,O_38,95571.9,1,306.0
1465,D_27,O_39,73761.1,1,1964.0
1466,D_29,O_39,61604.5,1,8601.0
1467,D_30,O_39,31196.1,1,6552.0
1468,D_32,O_39,56270.8,1,7503.0
1469,D_33,O_39,73218.7,1,8411.0
1470,D_34,O_39,86030.1,1,8317.0
1471,D_35,O_39,91039.8,1,4844.0
1472,D_36,O_39,100475.0,1,989.0
1473,D_37,O_39,94593.2,1,7791.0
1474,D_38,O_39,53441.0,1,4578.0
1475,D_39,O_39,0.0,1,306.0
1476,D_27,O_40,132563.3,1,1964.0
1477,D_29,O_40,120406.7,1,8601.0
1478,D_30,O_40,89998.3,1,6552.0
1479,D_32,O_40,115073.0,1,7503.0
1480,D_33,O_40,132020.9,1,8411.0
1481,D_34,O_40,144832.3,1,8317.0
1482,D_35,O_40,136242.9,1,4844.0
1483,D_36,O_40,156427.3,1,989.0
1484,D_37,O_40,139489.5,1,7791.0
1485,D_38,O_40,112243.2,1,4578.0
1486,D_39,O_40,65064.6,1,306.0
1487,D_28,O_41,151480.3,1,9367.0
1488,D_31,O_41,44286.4,1,9381.0
1489,D_27,O_42,115400.7,1,1964.0
1490,D_29,O_42,103244.1,1,8601.0
1491,D_30,O_42,72835.7,1,6552.0
1492,D_32,O_42,97910.4,1,7503.0
1493,D_33,O_42,114858.3,1,8411.0
1494,D_34,O_42,127669.7,1,8317.0
1495,D_35,O_42,132679.4,1,4844.0
1496,D_36,O_42,142114.6,1,989.0
1497,D_37,O_42,136232.8,1,7791.0
1498,D_38,O_42,95080.6,1,4578.0
1499,D_39,O_42,43119.9,1,306.0
1500,D_27,O_43,166166.5,1,1964.0
1501,D_29,O_43,154009.9,1,8601.0
1502,D_30,O_43,123601.5,1,6552.0
1503,D_32,O_43,148676.2,1,7503.0
1504,D_33,O_43,165624.1,1,8411.0
1505,D_34,O_43,161340.5,1,8317.0
1506,D_35,O_43,139032.5,1,4844.0
1507,D_36,O_43,159216.9,1,989.0
1508,D_37,O_43,142279.1,1,7791.0
1509,D_38,O_43,145846.4,1,4578.0
1510,D_39,O_43,93885.7,1,306.0
1511,D_27,O_44,117537.3,1,1964.0
1512,D_29,O_44,105380.7,1,8601.0
1513,D_30,O_44,74972.3,1,6552.0
1514,D_32,O_44,100047.0,1,7503.0
1515,D_33,O_44,116994.9,1,8411.0
1516,D_34,O_44,129806.3,1,8317.0
1517,D_35,O_44,134816.0,1,4844.0
1518,D_36,O_44,144251.2,1,989.0
1519,D_37,O_44,138369.4,1,7791.0
1520,D_38,O_44,97217.2,1,4578.0
1521,D_39,O_44,45256.5,1,306.0
1522,D_27,O_45,150301.6,1,1964.0
1523,D_29,O_45,138145.0,1,8601.0
1524,D_30,O_45,107736.6,1,6552.0
1525,D_32,O_45,132811.3,1,7503.0
1526,D_33,O_45,149759.2,1,8411.0
1527,D_34,O_45,162570.6,1,8317.0
1528,D_35,O_45,154911.6,1,4844.0
1529,D_36,O_45,175096.0,1,989.0
1530,D_37,O_45,158158.2,1,7791.0
1531,D_38,O_45,129981.5,1,4578.0
1532,D_39,O_45,78020.8,1,306.0
1533,D_27,O_46,36367.5,1,1964.0
1534,D_29,O_46,10831.6,1,8601.0
1535,D_30,O_46,44613.5,1,6552.0
1536,D_32,O_46,16789.2,1,7503.0
1537,D_33,O_46,29464.1,1,8411.0
1538,D_34,O_46,35837.2,1,8317.0
1539,D_35,O_46,38387.0,1,4844.0
1540,D_36,O_46,28129.3,1,989.0
1541,D_37,O_46,41433.7,1,7791.0
1542,D_38,O_46,23088.1,1,4578.0
1543,D_39,O_46,73199.6,1,306.0
1544,D_27,O_47,76351.0,1,1964.0
1545,D_29,O_47,64194.4,1,8601.0
1546,D_30,O_47,33786.0,1,6552.0
1547,D_32,O_47,58860.7,1,7503.0
1548,D_33,O_47,75808.6,1,8411.0
1549,D_34,O_47,88620.0,1,8317.0
1550,D_35,O_47,93629.7,1,4844.0
1551,D_36,O_47,103064.9,1,989.0
1552,D_37,O_47,97183.1,1,7791.0
1553,D_38,O_47,56030.9,1,4578.0
1554,D_39,O_47,3388.3,1,306.0
1555,D_27,O_48,111635.2,1,1964.0
1556,D_29,O_48,99478.6,1,8601.0
1557,D_30,O_48,69070.2,1,6552.0
1558,D_32,O_48,94144.9,1,7503.0
1559,D_33,O_48,111092.8,1,8411.0
1560,D_34,O_48,123904.2,1,8317.0
1561,D_35,O_48,126238.8,1,4844.0
1562,D_36,O_48,138349.1,1,989.0
1563,D_37,O_48,129485.4,1,7791.0
1564,D_38,O_48,91315.1,1,4578.0
1565,D_39,O_48,54770.0,1,306.0
1566,D_40,O_37,154315.5,1,5590.0
1567,D_43,O_37,142433.5,1,7939.0
1568,D_44,O_37,157019.3,1,7063.0
1569,D_46,O_37,144577.9,1,9363.0
1570,D_47,O_37,172896.4,1,3446.0
1571,D_48,O_37,28057.9,1,2833.0
1572,D_50,O_37,103393.7,1,6184.0
1573,D_51,O_37,137920.7,1,3939.0
1574,D_40,O_38,137340.8,1,5590.0
1575,D_43,O_38,136747.9,1,7939.0
1576,D_44,O_38,140044.6,1,7063.0
1577,D_46,O_38,138892.3,1,9363.0
1578,D_47,O_38,155921.7,1,3446.0
1579,D_48,O_38,41463.3,1,2833.0
1580,D_50,O_38,97708.1,1,6184.0
1581,D_51,O_38,127070.6,1,3939.0
1582,D_40,O_39,62270.2,1,5590.0
1583,D_43,O_39,42612.8,1,7939.0
1584,D_44,O_39,89574.7,1,7063.0
1585,D_46,O_39,44757.2,1,9363.0
1586,D_47,O_39,77521.2,1,3446.0
1587,D_48,O_39,72345.7,1,2833.0
1588,D_50,O_39,3260.1,1,6184.0
1589,D_51,O_39,53366.4,1,3939.0
1590,D_40,O_40,0.0,1,5590.0
1591,D_43,O_40,53619.4,1,7939.0
1592,D_44,O_40,46716.4,1,7063.0
1593,D_46,O_40,36911.7,1,9363.0
1594,D_47,O_40,38801.3,1,3446.0
1595,D_48,O_40,131147.9,1,2833.0
1596,D_50,O_40,67139.0,1,6184.0
1597,D_51,O_40,29265.0,1,3939.0
1598,D_41,O_41,49404.9,1,9682.0
1599,D_42,O_41,0.0,1,7149.0
1600,D_52,O_41,133873.6,1,3413.0
1601,D_40,O_42,53610.0,1,5590.0
1602,D_43,O_42,0.0,1,7939.0
1603,D_44,O_42,47101.6,1,7063.0
1604,D_46,O_42,27123.1,1,9363.0
1605,D_47,O_42,44443.1,1,3446.0
1606,D_48,O_42,113985.3,1,2833.0
1607,D_50,O_42,42095.3,1,6184.0
1608,D_51,O_42,77313.6,1,3939.0
1609,D_40,O_43,47072.4,1,5590.0
1610,D_43,O_43,57506.6,1,7939.0
1611,D_44,O_43,0.0,1,7063.0
1612,D_46,O_43,48629.2,1,9363.0
1613,D_47,O_43,15877.1,1,3446.0
1614,D_48,O_43,164751.1,1,2833.0
1615,D_50,O_43,92861.1,1,6184.0
1616,D_51,O_43,76145.1,1,3939.0
1617,D_40,O_44,36915.1,1,5590.0
1618,D_43,O_44,27243.8,1,7939.0
1619,D_44,O_44,48630.7,1,7063.0
1620,D_46,O_44,0.0,1,9363.0
1621,D_47,O_44,32764.0,1,3446.0
1622,D_48,O_44,116121.9,1,2833.0
1623,D_50,O_44,44231.9,1,6184.0
1624,D_51,O_44,50214.9,1,3939.0
1625,D_40,O_45,38798.0,1,5590.0
1626,D_43,O_45,44449.2,1,7939.0
1627,D_44,O_45,15879.1,1,7063.0
1628,D_46,O_45,32764.3,1,9363.0
1629,D_47,O_45,0.0,1,3446.0
1630,D_48,O_45,148886.2,1,2833.0
1631,D_50,O_45,76996.2,1,6184.0
1632,D_51,O_45,67891.3,1,3939.0
1633,D_40,O_46,129096.7,1,5590.0
1634,D_43,O_46,114375.6,1,7939.0
1635,D_44,O_46,161337.5,1,7063.0
1636,D_46,O_46,116520.0,1,9363.0
1637,D_47,O_46,149284.0,1,3446.0
1638,D_48,O_46,0.0,1,2833.0
1639,D_50,O_46,75335.8,1,6184.0
1640,D_51,O_46,109862.8,1,3939.0
1641,D_40,O_47,64277.9,1,5590.0
1642,D_43,O_47,41762.2,1,7939.0
1643,D_44,O_47,88724.1,1,7063.0
1644,D_46,O_47,43906.6,1,9363.0
1645,D_47,O_47,76670.6,1,3446.0
1646,D_48,O_47,74935.6,1,2833.0
1647,D_50,O_47,0.0,1,6184.0
1648,D_51,O_47,55374.1,1,3939.0
1649,D_40,O_48,29246.4,1,5590.0
1650,D_43,O_48,77430.7,1,7939.0
1651,D_44,O_48,75806.2,1,7063.0
1652,D_46,O_48,50194.1,1,9363.0
1653,D_47,O_48,67891.1,1,3446.0
1654,D_48,O_48,110219.8,1,2833.0
1655,D_50,O_48,56844.4,1,6184.0
1656,D_51,O_48,0.0,1,3939.0
1657,D_53,O_37,39590.1,1,4253.0
1658,D_54,O_37,125471.3,1,6798.0
1659,D_55,O_37,189325.9,1,2676.0
1660,D_56,O_37,161765.1,1,7462.0
1661,D_60,O_37,129131.2,1,2246.0
1662,D_61,O_37,160419.2,1,5139.0
1663,D_62,O_37,22230.1,1,9648.0
1664,D_63,O_37,121114.2,1,2973.0
1665,D_64,O_37,99234.1,1,3846.0
1666,D_65,O_37,127014.7,1,2841.0
1667,D_53,O_38,40833.9,1,4253.0
1668,D_54,O_38,119785.7,1,6798.0
1669,D_55,O_38,183640.3,1,2676.0
1670,D_56,O_38,156079.5,1,7462.0
1671,D_60,O_38,112156.5,1,2246.0
1672,D_61,O_38,154733.6,1,5139.0
1673,D_62,O_38,35635.5,1,9648.0
1674,D_63,O_38,115428.6,1,2973.0
1675,D_64,O_38,93548.5,1,3846.0
1676,D_65,O_38,121329.1,1,2841.0
1677,D_53,O_39,67122.0,1,4253.0
1678,D_54,O_39,25650.6,1,6798.0
1679,D_55,O_39,89192.3,1,2676.0
1680,D_56,O_39,61944.4,1,7462.0
1681,D_60,O_39,62109.6,1,2246.0
1682,D_61,O_39,60598.5,1,5139.0
1683,D_62,O_39,78679.5,1,9648.0
1684,D_63,O_39,36559.9,1,2973.0
1685,D_64,O_39,21496.9,1,3846.0
1686,D_65,O_39,42460.4,1,2841.0
1687,D_53,O_40,125924.2,1,4253.0
1688,D_54,O_40,54950.8,1,6798.0
1689,D_55,O_40,153133.0,1,2676.0
1690,D_56,O_40,23213.6,1,7462.0
1691,D_60,O_40,39970.4,1,2246.0
1692,D_61,O_40,57483.3,1,5139.0
1693,D_62,O_40,137481.7,1,9648.0
1694,D_63,O_40,61169.1,1,2973.0
1695,D_64,O_40,80233.3,1,3846.0
1696,D_65,O_40,67069.6,1,2841.0
1697,D_57,O_41,147524.7,1,4497.0
1698,D_58,O_41,137540.8,1,4524.0
1699,D_59,O_41,129910.1,1,3136.0
1700,D_53,O_42,108761.6,1,4253.0
1701,D_54,O_42,20836.8,1,6798.0
1702,D_55,O_42,129483.8,1,2676.0
1703,D_56,O_42,30397.8,1,7462.0
1704,D_60,O_42,88594.3,1,2246.0
1705,D_61,O_42,18125.4,1,5139.0
1706,D_62,O_42,120319.1,1,9648.0
1707,D_63,O_42,63036.9,1,2973.0
1708,D_64,O_42,63136.5,1,3846.0
1709,D_65,O_42,68937.4,1,2841.0
1710,D_53,O_43,159527.4,1,4253.0
1711,D_54,O_43,67806.7,1,6798.0
1712,D_55,O_43,180249.6,1,2676.0
1713,D_56,O_43,31450.7,1,7462.0
1714,D_60,O_43,84775.3,1,2246.0
1715,D_61,O_43,48631.3,1,5139.0
1716,D_62,O_43,169318.1,1,9648.0
1717,D_63,O_43,108049.2,1,2973.0
1718,D_64,O_43,113902.3,1,3846.0
1719,D_65,O_43,113949.7,1,2841.0
1720,D_53,O_44,110898.2,1,4253.0
1721,D_54,O_44,19177.5,1,6798.0
1722,D_55,O_44,131620.4,1,2676.0
1723,D_56,O_44,17187.2,1,7462.0
1724,D_60,O_44,62396.8,1,2246.0
1725,D_61,O_44,45229.5,1,5139.0
1726,D_62,O_44,122455.7,1,9648.0
1727,D_63,O_44,65173.5,1,2973.0
1728,D_64,O_44,65273.1,1,3846.0
1729,D_65,O_44,71074.0,1,2841.0
1730,D_53,O_45,143662.5,1,4253.0
1731,D_54,O_45,51941.8,1,6798.0
1732,D_55,O_45,164384.7,1,2676.0
1733,D_56,O_45,15585.8,1,7462.0
1734,D_60,O_45,78596.7,1,2246.0
1735,D_61,O_45,48313.1,1,5139.0
1736,D_62,O_45,155220.0,1,9648.0
1737,D_63,O_45,94833.1,1,2973.0
1738,D_64,O_45,98037.4,1,3846.0
1739,D_65,O_45,100733.6,1,2841.0
1740,D_53,O_46,18461.6,1,4253.0
1741,D_54,O_46,97413.4,1,6798.0
1742,D_55,O_46,161268.0,1,2676.0
1743,D_56,O_46,133707.2,1,7462.0
1744,D_60,O_46,118606.0,1,2246.0
1745,D_61,O_46,132361.3,1,5139.0
1746,D_62,O_46,6333.8,1,9648.0
1747,D_63,O_46,93056.3,1,2973.0
1748,D_64,O_46,71176.2,1,3846.0
1749,D_65,O_46,98956.8,1,2841.0
1750,D_53,O_47,69711.9,1,4253.0
1751,D_54,O_47,24800.0,1,6798.0
1752,D_55,O_47,88481.7,1,2676.0
1753,D_56,O_47,61093.8,1,7462.0
1754,D_60,O_47,64117.3,1,2246.0
1755,D_61,O_47,59747.9,1,5139.0
1756,D_62,O_47,81269.4,1,9648.0
1757,D_63,O_47,38567.6,1,2973.0
1758,D_64,O_47,24086.8,1,3846.0
1759,D_65,O_47,44468.1,1,2841.0
1760,D_53,O_48,104996.1,1,4253.0
1761,D_54,O_48,58989.6,1,6798.0
1762,D_55,O_48,142838.4,1,2676.0
1763,D_56,O_48,52303.4,1,7462.0
1764,D_60,O_48,14910.8,1,2246.0
1765,D_61,O_48,86573.1,1,5139.0
1766,D_62,O_48,116553.6,1,9648.0
1767,D_63,O_48,32201.8,1,2973.0
1768,D_64,O_48,54412.6,1,3846.0
1769,D_65,O_48,38102.3,1,2841.0
1770,D_66,O_37,63578.3,1,8502.0
1771,D_66,O_38,57892.7,1,8502.0
1772,D_66,O_39,47218.0,1,8502.0
1773,D_66,O_40,106020.2,1,8502.0
1774,D_66,O_42,88857.6,1,8502.0
1775,D_66,O_43,139623.4,1,8502.0
1776,D_66,O_44,90994.2,1,8502.0
1777,D_66,O_45,123758.5,1,8502.0
1778,D_66,O_46,35520.4,1,8502.0
1779,D_66,O_47,49807.9,1,8502.0
1780,D_66,O_48,85092.1,1,8502.0
1781,D_4,O_49,25884.1,1,5324.0
1782,D_8,O_49,28097.1,1,8821.0
1783,D_1,O_50,44436.2,1,9112.0
1784,D_2,O_50,27048.9,1,8692.0
1785,D_6,O_50,89790.4,1,2645.0
1786,D_7,O_50,128199.3,1,3844.0
1787,D_10,O_50,132065.1,1,5483.0
1788,D_11,O_50,69719.5,1,5681.0
1789,D_12,O_50,72043.6,1,8054.0
1790,D_13,O_50,140396.5,1,1452.0
1791,D_1,O_51,114251.7,1,9112.0
1792,D_2,O_51,67233.6,1,8692.0
1793,D_6,O_51,11397.1,1,2645.0
1794,D_7,O_51,40004.8,1,3844.0
1795,D_10,O_51,43961.1,1,5483.0
1796,D_11,O_51,59436.1,1,5681.0
1797,D_12,O_51,23250.9,1,8054.0
1798,D_13,O_51,97789.0,1,1452.0
1799,D_1,O_52,150570.4,1,9112.0
1800,D_2,O_52,103552.3,1,8692.0
1801,D_6,O_52,46237.4,1,2645.0
1802,D_7,O_52,34758.1,1,3844.0
1803,D_10,O_52,41344.2,1,5483.0
1804,D_11,O_52,95754.8,1,5681.0
1805,D_12,O_52,59569.6,1,8054.0
1806,D_13,O_52,65685.9,1,1452.0
1807,D_4,O_53,39862.7,1,5324.0
1808,D_8,O_53,42075.7,1,8821.0
1809,D_1,O_54,137427.0,1,9112.0
1810,D_2,O_54,90408.9,1,8692.0
1811,D_6,O_54,25752.0,1,2645.0
1812,D_7,O_54,24707.3,1,3844.0
1813,D_10,O_54,17068.7,1,5483.0
1814,D_11,O_54,82611.4,1,5681.0
1815,D_12,O_54,46426.2,1,8054.0
1816,D_13,O_54,82491.5,1,1452.0
1817,D_4,O_55,12195.5,1,5324.0
1818,D_8,O_55,20238.8,1,8821.0
1819,D_1,O_56,136196.9,1,9112.0
1820,D_2,O_56,89178.8,1,8692.0
1821,D_6,O_56,69183.9,1,2645.0
1822,D_7,O_56,97767.2,1,3844.0
1823,D_10,O_56,104353.3,1,5483.0
1824,D_11,O_56,81381.3,1,5681.0
1825,D_12,O_56,67060.2,1,8054.0
1826,D_13,O_56,52081.6,1,1452.0
1827,D_1,O_57,58547.1,1,9112.0
1828,D_2,O_57,38584.6,1,8692.0
1829,D_6,O_57,101326.1,1,2645.0
1830,D_7,O_57,139735.0,1,3844.0
1831,D_10,O_57,143600.8,1,5483.0
1832,D_11,O_57,81255.2,1,5681.0
1833,D_12,O_57,83579.3,1,8054.0
1834,D_13,O_57,134489.8,1,1452.0
1835,D_1,O_58,110697.0,1,9112.0
1836,D_2,O_58,63678.9,1,8692.0
1837,D_6,O_58,43675.5,1,2645.0
1838,D_7,O_58,82084.4,1,3844.0
1839,D_10,O_58,85950.2,1,5483.0
1840,D_11,O_58,55881.4,1,5681.0
1841,D_12,O_58,41560.3,1,8054.0
1842,D_13,O_58,81087.7,1,1452.0
1843,D_1,O_59,88305.2,1,9112.0
1844,D_2,O_59,41287.1,1,8692.0
1845,D_6,O_59,43987.3,1,2645.0
1846,D_7,O_59,82396.2,1,3844.0
1847,D_10,O_59,86262.0,1,5483.0
1848,D_11,O_59,19441.7,1,5681.0
1849,D_12,O_59,27531.8,1,8054.0
1850,D_13,O_59,102964.5,1,1452.0
1851,D_1,O_60,115137.1,1,9112.0
1852,D_2,O_60,80842.8,1,8692.0
1853,D_6,O_60,93087.1,1,2645.0
1854,D_7,O_60,131496.0,1,3844.0
1855,D_10,O_60,135361.8,1,5483.0
1856,D_11,O_60,47926.7,1,5681.0
1857,D_12,O_60,75340.3,1,8054.0
1858,D_13,O_60,108127.2,1,1452.0
1859,D_20,O_49,26750.0,1,485.0
1860,D_16,O_50,92161.6,1,3780.0
1861,D_17,O_50,97896.7,1,8806.0
1862,D_18,O_50,99605.0,1,3667.0
1863,D_19,O_50,135330.5,1,2140.0
1864,D_21,O_50,120534.1,1,9312.0
1865,D_22,O_50,46522.5,1,993.0
1866,D_23,O_50,68545.7,1,6363.0
1867,D_24,O_50,142288.3,1,9398.0
1868,D_25,O_50,123473.1,1,4480.0
1869,D_26,O_50,52517.1,1,5010.0
1870,D_16,O_51,123656.2,1,3780.0
