,D_UID,O_UID,DIST,O_POP,D_POP
1262,D_10,O_39,65325.1,1,5483.0
1263,D_11,O_39,34912.4,1,5681.0
1264,D_12,O_39,5365.7,1,8054.0
1265,D_13,O_39,102354.0,1,1452.0
1266,D_1,O_40,148467.0,1,9112.0
1267,D_2,O_40,101446.9,1,8692.0
1268,D_6,O_40,61695.5,1,2645.0
1269,D_7,O_40,58218.7,1,3844.0
1270,D_10,O_40,64572.6,1,5483.0
1271,D_11,O_40,93624.1,1,5681.0
1272,D_12,O_40,67660.4,1,8054.0
1273,D_13,O_40,48868.5,1,1452.0
1274,D_4,O_41,117424.8,1,5324.0
1275,D_8,O_41,110886.3,1,8821.0
1276,D_1,O_42,131268.7,1,9112.0
1277,D_2,O_42,84248.6,1,8692.0
1278,D_6,O_42,19435.2,1,2645.0
1279,D_7,O_42,18722.9,1,3844.0
1280,D_10,O_42,21142.4,1,5483.0
1281,D_11,O_42,76425.8,1,5681.0
1282,D_12,O_42,40095.4,1,8054.0
1283,D_13,O_42,76723.1,1,1452.0
1284,D_1,O_43,182175.1,1,9112.0
1285,D_2,O_43,135155.0,1,8692.0
1286,D_6,O_43,76710.2,1,2645.0
1287,D_7,O_43,46808.3,1,3844.0
1288,D_10,O_43,57934.9,1,5483.0
1289,D_11,O_43,127332.2,1,5681.0
1290,D_12,O_43,91001.8,1,8054.0
1291,D_13,O_43,34231.5,1,1452.0
1292,D_1,O_44,133545.9,1,9112.0
1293,D_2,O_44,86525.8,1,8692.0
1294,D_6,O_44,30532.8,1,2645.0
1295,D_7,O_44,45722.0,1,3844.0
1296,D_10,O_44,48141.5,1,5483.0
1297,D_11,O_44,78703.0,1,5681.0
1298,D_12,O_44,42372.6,1,8054.0
1299,D_13,O_44,82862.2,1,1452.0
1300,D_1,O_45,166310.2,1,9112.0
1301,D_2,O_45,119290.1,1,8692.0
1302,D_6,O_45,60280.9,1,2645.0
1303,D_7,O_45,49048.5,1,3844.0
1304,D_10,O_45,55402.4,1,5483.0
1305,D_11,O_45,111467.3,1,5681.0
1306,D_12,O_45,75136.9,1,8054.0
1307,D_13,O_45,50110.6,1,1452.0
1308,D_1,O_46,52219.6,1,9112.0
1309,D_2,O_46,32255.1,1,8692.0
1310,D_6,O_46,94072.8,1,2645.0
1311,D_7,O_46,131935.6,1,3844.0
1312,D_10,O_46,136151.1,1,5483.0
1313,D_11,O_46,74950.6,1,5681.0
1314,D_12,O_46,76312.2,1,8054.0
1315,D_13,O_46,140638.0,1,1452.0
1316,D_1,O_47,92365.0,1,9112.0
1317,D_2,O_47,45344.9,1,8692.0
1318,D_6,O_47,22420.3,1,2645.0
1319,D_7,O_47,60283.1,1,3844.0
1320,D_10,O_47,64498.6,1,5483.0
1321,D_11,O_47,37522.1,1,5681.0
1322,D_12,O_47,4080.4,1,8054.0
1323,D_13,O_47,104385.3,1,1452.0
1324,D_1,O_48,127692.1,1,9112.0
1325,D_2,O_48,80672.0,1,8692.0
1326,D_6,O_48,60047.2,1,2645.0
1327,D_7,O_48,87308.5,1,3844.0
1328,D_10,O_48,93662.4,1,5483.0
1329,D_11,O_48,72849.2,1,5681.0
1330,D_12,O_48,57386.3,1,8054.0
1331,D_13,O_48,50162.0,1,1452.0
1332,D_16,O_37,76187.0,1,3780.0
1333,D_17,O_37,81803.3,1,8806.0
1334,D_18,O_37,132937.1,1,3667.0
1335,D_19,O_37,168621.2,1,2140.0
1336,D_21,O_37,152865.0,1,9312.0
1337,D_22,O_37,7335.8,1,993.0
1338,D_23,O_37,101788.9,1,6363.0
1339,D_24,O_37,175575.7,1,9398.0
1340,D_25,O_37,107775.3,1,4480.0
1341,D_26,O_37,88358.4,1,5010.0
1342,D_16,O_38,59212.3,1,3780.0
1343,D_17,O_38,64828.6,1,8806.0
1344,D_18,O_38,127251.5,1,3667.0
1345,D_19,O_38,162935.6,1,2140.0
1346,D_21,O_38,147179.4,1,9312.0
1347,D_22,O_38,32653.5,1,993.0
1348,D_23,O_38,96103.3,1,6363.0
1349,D_24,O_38,169890.1,1,9398.0
1350,D_25,O_38,90800.6,1,4480.0
1351,D_26,O_38,82672.8,1,5010.0
1352,D_16,O_39,114310.3,1,3780.0
1353,D_17,O_39,118378.4,1,8806.0
1354,D_18,O_39,38031.9,1,3667.0
1355,D_19,O_39,68520.5,1,2140.0
1356,D_21,O_39,53981.1,1,9312.0
1357,D_22,O_39,107528.4,1,993.0
1358,D_23,O_39,1673.9,1,6363.0
1359,D_24,O_39,75475.0,1,9398.0
1360,D_25,O_39,72294.6,1,4480.0
1361,D_26,O_39,97836.2,1,5010.0
1362,D_16,O_40,79977.2,1,3780.0
1363,D_17,O_40,84045.3,1,8806.0
1364,D_18,O_40,26405.1,1,3667.0
1365,D_19,O_40,132373.3,1,2140.0
1366,D_21,O_40,69862.2,1,9312.0
1367,D_22,O_40,155583.0,1,993.0
1368,D_23,O_40,65551.1,1,6363.0
1369,D_24,O_40,139327.8,1,9398.0
1370,D_25,O_40,106943.1,1,4480.0
1371,D_26,O_40,156547.9,1,5010.0
1372,D_20,O_41,109004.1,1,485.0
1373,D_16,O_42,125258.4,1,3780.0
1374,D_17,O_42,129326.5,1,8806.0
1375,D_18,O_42,47794.4,1,3667.0
1376,D_19,O_42,108665.0,1,2140.0
1377,D_21,O_42,16570.8,1,9312.0
1378,D_22,O_42,149041.8,1,993.0
1379,D_23,O_42,42370.0,1,6363.0
1380,D_24,O_42,115619.5,1,9398.0
1381,D_25,O_42,110448.9,1,4480.0
1382,D_26,O_42,139349.6,1,5010.0
1383,D_16,O_43,82766.8,1,3780.0
1384,D_17,O_43,86834.9,1,8806.0
1385,D_18,O_43,69839.8,1,3667.0
1386,D_19,O_43,159571.4,1,2140.0
1387,D_21,O_43,74950.3,1,9312.0
1388,D_22,O_43,158372.6,1,993.0
1389,D_23,O_43,93276.4,1,6363.0
1390,D_24,O_43,166525.9,1,9398.0
1391,D_25,O_43,140780.0,1,4480.0
1392,D_26,O_43,190256.0,1,5010.0
1393,D_16,O_44,116116.0,1,3780.0
1394,D_17,O_44,120184.1,1,8806.0
1395,D_18,O_44,23374.0,1,3667.0
1396,D_19,O_44,110942.2,1,2140.0
1397,D_21,O_44,43486.6,1,9312.0
1398,D_22,O_44,151319.0,1,993.0
1399,D_23,O_44,44647.2,1,6363.0
1400,D_24,O_44,117896.7,1,9398.0
1401,D_25,O_44,112726.1,1,4480.0
1402,D_26,O_44,141626.8,1,5010.0
1403,D_16,O_45,98645.9,1,3780.0
1404,D_17,O_45,102714.0,1,8806.0
1405,D_18,O_45,53974.9,1,3667.0
1406,D_19,O_45,143706.5,1,2140.0
1407,D_21,O_45,60692.0,1,9312.0
1408,D_22,O_45,174251.7,1,993.0
1409,D_23,O_45,77411.5,1,6363.0
1410,D_24,O_45,150661.0,1,9398.0
1411,D_25,O_45,145490.4,1,4480.0
1412,D_26,O_45,174391.1,1,5010.0
1413,D_16,O_46,92182.4,1,3780.0
1414,D_17,O_46,97798.7,1,8806.0
1415,D_18,O_46,104879.2,1,3667.0
1416,D_19,O_46,140563.3,1,2140.0
1417,D_21,O_46,124807.1,1,9312.0
1418,D_22,O_46,35040.6,1,993.0
1419,D_23,O_46,73731.0,1,6363.0
1420,D_24,O_46,147517.8,1,9398.0
1421,D_25,O_46,128845.1,1,4480.0
1422,D_26,O_46,60300.5,1,5010.0
1423,D_16,O_47,116341.6,1,3780.0
1424,D_17,O_47,120409.7,1,8806.0
1425,D_18,O_47,40063.2,1,3667.0
1426,D_19,O_47,67790.9,1,2140.0
1427,D_21,O_47,53154.6,1,9312.0
1428,D_22,O_47,110138.1,1,993.0
1429,D_23,O_47,2066.0,1,6363.0
1430,D_24,O_47,74745.4,1,9398.0
1431,D_25,O_47,74325.9,1,4480.0
1432,D_26,O_47,100445.9,1,5010.0
1433,D_16,O_48,69973.1,1,3780.0
1434,D_17,O_48,74041.2,1,8806.0
1435,D_18,O_48,31399.6,1,3667.0
1436,D_19,O_48,122099.2,1,2140.0
1437,D_21,O_48,93673.4,1,9312.0
1438,D_22,O_48,145578.9,1,993.0
1439,D_23,O_48,55277.0,1,6363.0
1440,D_24,O_48,129053.7,1,9398.0
1441,D_25,O_48,77975.8,1,4480.0
1442,D_26,O_48,135773.0,1,5010.0
1443,D_27,O_37,64427.4,1,1964.0
1444,D_29,O_37,38889.5,1,8601.0
1445,D_30,O_37,72671.4,1,6552.0
1446,D_32,O_37,44847.1,1,7503.0
1447,D_33,O_37,57522.0,1,8411.0
1448,D_34,O_37,47484.9,1,8317.0
1449,D_35,O_37,25065.7,1,4844.0
1450,D_36,O_37,0.0,1,989.0
1451,D_37,O_37,28112.4,1,7791.0
1452,D_38,O_37,51146.0,1,4578.0
1453,D_39,O_37,100944.1,1,306.0
1454,D_27,O_38,58741.8,1,1964.0
1455,D_29,O_38,34041.4,1,8601.0
1456,D_30,O_38,66985.8,1,6552.0
1457,D_32,O_38,39161.5,1,7503.0
1458,D_33,O_38,51836.4,1,8411.0
1459,D_34,O_38,26380.4,1,8317.0
1460,D_35,O_38,3961.2,1,4844.0
1461,D_36,O_38,28128.2,1,989.0
1462,D_37,O_38,0.0,1,7791.0
1463,D_38,O_38,45460.4,1,4578.0
1464,D_39,O_38,95258.5,1,306.0
1465,D_27,O_39,73905.2,1,1964.0
1466,D_29,O_39,61746.6,1,8601.0
1467,D_30,O_39,31338.2,1,6552.0
1468,D_32,O_39,56412.9,1,7503.0
1469,D_33,O_39,73360.8,1,8411.0
1470,D_34,O_39,86172.2,1,8317.0
1471,D_35,O_39,91181.9,1,4844.0
1472,D_36,O_39,100617.1,1,989.0
1473,D_37,O_39,94735.3,1,7791.0
1474,D_38,O_39,53583.1,1,4578.0
1475,D_39,O_39,0.0,1,306.0
1476,D_27,O_40,132616.9,1,1964.0
1477,D_29,O_40,120458.3,1,8601.0
1478,D_30,O_40,90049.9,1,6552.0
1479,D_32,O_40,115124.6,1,7503.0
1480,D_33,O_40,132072.5,1,8411.0
1481,D_34,O_40,144883.9,1,8317.0
1482,D_35,O_40,136222.2,1,4844.0
1483,D_36,O_40,156406.6,1,989.0
1484,D_37,O_40,139468.8,1,7791.0
1485,D_38,O_40,112294.8,1,4578.0
1486,D_39,O_40,64706.3,1,306.0
1487,D_28,O_41,154018.4,1,9367.0
1488,D_31,O_41,44190.9,1,9381.0
1489,D_27,O_42,115418.6,1,1964.0
1490,D_29,O_42,103260.0,1,8601.0
1491,D_30,O_42,72851.6,1,6552.0
1492,D_32,O_42,97926.3,1,7503.0
1493,D_33,O_42,114874.2,1,8411.0
1494,D_34,O_42,127685.6,1,8317.0
1495,D_35,O_42,132695.3,1,4844.0
1496,D_36,O_42,142130.5,1,989.0
1497,D_37,O_42,136248.7,1,7791.0
1498,D_38,O_42,95096.5,1,4578.0
1499,D_39,O_42,42865.6,1,306.0
1500,D_27,O_43,166325.0,1,1964.0
1501,D_29,O_43,154166.4,1,8601.0
1502,D_30,O_43,123758.0,1,6552.0
1503,D_32,O_43,148832.7,1,7503.0
1504,D_33,O_43,165780.6,1,8411.0
1505,D_34,O_43,161319.8,1,8317.0
1506,D_35,O_43,139011.8,1,4844.0
1507,D_36,O_43,159196.2,1,989.0
1508,D_37,O_43,142258.4,1,7791.0
1509,D_38,O_43,146002.9,1,4578.0
1510,D_39,O_43,93772.0,1,306.0
1511,D_27,O_44,117695.8,1,1964.0
1512,D_29,O_44,105537.2,1,8601.0
1513,D_30,O_44,75128.8,1,6552.0
1514,D_32,O_44,100203.5,1,7503.0
1515,D_33,O_44,117151.4,1,8411.0
1516,D_34,O_44,129962.8,1,8317.0
1517,D_35,O_44,134972.5,1,4844.0
1518,D_36,O_44,144407.7,1,989.0
1519,D_37,O_44,138525.9,1,7791.0
1520,D_38,O_44,97373.7,1,4578.0
1521,D_39,O_44,45142.8,1,306.0
1522,D_27,O_45,150460.1,1,1964.0
1523,D_29,O_45,138301.5,1,8601.0
1524,D_30,O_45,107893.1,1,6552.0
1525,D_32,O_45,132967.8,1,7503.0
1526,D_33,O_45,149915.7,1,8411.0
1527,D_34,O_45,162727.1,1,8317.0
1528,D_35,O_45,154890.9,1,4844.0
1529,D_36,O_45,175075.3,1,989.0
1530,D_37,O_45,158137.5,1,7791.0
1531,D_38,O_45,130138.0,1,4578.0
1532,D_39,O_45,77907.1,1,306.0
1533,D_27,O_46,36369.5,1,1964.0
1534,D_29,O_46,10831.6,1,8601.0
1535,D_30,O_46,44613.5,1,6552.0
1536,D_32,O_46,16789.2,1,7503.0
1537,D_33,O_46,29464.1,1,8411.0
1538,D_34,O_46,35837.2,1,8317.0
1539,D_35,O_46,38387.0,1,4844.0
1540,D_36,O_46,28129.3,1,989.0
1541,D_37,O_46,41433.7,1,7791.0
1542,D_38,O_46,23088.1,1,4578.0
1543,D_39,O_46,72886.2,1,306.0
1544,D_27,O_47,76514.9,1,1964.0
1545,D_29,O_47,64356.3,1,8601.0
1546,D_30,O_47,33947.9,1,6552.0
1547,D_32,O_47,59022.6,1,7503.0
1548,D_33,O_47,75970.5,1,8411.0
1549,D_34,O_47,88781.9,1,8317.0
1550,D_35,O_47,93791.6,1,4844.0
1551,D_36,O_47,103226.8,1,989.0
1552,D_37,O_47,97345.0,1,7791.0
1553,D_38,O_47,56192.8,1,4578.0
1554,D_39,O_47,3271.6,1,306.0
1555,D_27,O_48,111842.0,1,1964.0
1556,D_29,O_48,99683.4,1,8601.0
1557,D_30,O_48,69275.0,1,6552.0
1558,D_32,O_48,94349.7,1,7503.0
1559,D_33,O_48,111297.6,1,8411.0
1560,D_34,O_48,124109.0,1,8317.0
1561,D_35,O_48,126218.1,1,4844.0
1562,D_36,O_48,138553.9,1,989.0
1563,D_37,O_48,129464.7,1,7791.0
1564,D_38,O_48,91519.9,1,4578.0
1565,D_39,O_48,54432.2,1,306.0
1566,D_40,O_37,154647.4,1,5590.0
1567,D_43,O_37,141410.4,1,7939.0
1568,D_44,O_37,157351.2,1,7063.0
1569,D_46,O_37,143654.1,1,9363.0
1570,D_47,O_37,173228.3,1,3446.0
1571,D_48,O_37,28057.9,1,2833.0
1572,D_50,O_37,102891.2,1,6184.0
1573,D_51,O_37,138086.6,1,3939.0
1574,D_40,O_38,137672.7,1,5590.0
1575,D_43,O_38,135724.8,1,7939.0
1576,D_44,O_38,140376.5,1,7063.0
1577,D_46,O_38,137968.5,1,9363.0
1578,D_47,O_38,156253.6,1,3446.0
1579,D_48,O_38,41463.3,1,2833.0
1580,D_50,O_38,97205.6,1,6184.0
1581,D_51,O_38,127402.5,1,3939.0
1582,D_40,O_39,62317.3,1,5590.0
1583,D_43,O_39,42526.5,1,7939.0
1584,D_44,O_39,89411.7,1,7063.0
1585,D_46,O_39,44770.2,1,9363.0
1586,D_47,O_39,77534.2,1,3446.0
1587,D_48,O_39,72487.8,1,2833.0
1588,D_50,O_39,3261.1,1,6184.0
1589,D_51,O_39,53478.2,1,3939.0
1590,D_40,O_40,0.0,1,5590.0
1591,D_43,O_40,53514.5,1,7939.0
1592,D_44,O_40,46724.1,1,7063.0
1593,D_46,O_40,36911.7,1,9363.0
1594,D_47,O_40,38801.3,1,3446.0
1595,D_48,O_40,131199.5,1,2833.0
1596,D_50,O_40,66181.5,1,6184.0
1597,D_51,O_40,29265.0,1,3939.0
1598,D_41,O_41,49428.9,1,9682.0
1599,D_42,O_41,0.0,1,7149.0
1600,D_52,O_41,134096.0,1,3413.0
1601,D_40,O_42,53462.5,1,5590.0
1602,D_43,O_42,0.0,1,7939.0
1603,D_44,O_42,47025.0,1,7063.0
1604,D_46,O_42,26975.6,1,9363.0
1605,D_47,O_42,44295.6,1,3446.0
1606,D_48,O_42,114001.2,1,2833.0
1607,D_50,O_42,41979.2,1,6184.0
1608,D_51,O_42,77166.3,1,3939.0
1609,D_40,O_43,47080.8,1,5590.0
1610,D_43,O_43,57420.8,1,7939.0
1611,D_44,O_43,0.0,1,7063.0
1612,D_46,O_43,48629.2,1,9363.0
1613,D_47,O_43,15877.1,1,3446.0
1614,D_48,O_43,164907.6,1,2833.0
1615,D_50,O_43,92885.6,1,6184.0
1616,D_51,O_43,76153.5,1,3939.0
1617,D_40,O_44,36915.1,1,5590.0
1618,D_43,O_44,27138.9,1,7939.0
1619,D_44,O_44,48630.7,1,7063.0
1620,D_46,O_44,0.0,1,9363.0
1621,D_47,O_44,32764.0,1,3446.0
1622,D_48,O_44,116278.4,1,2833.0
1623,D_50,O_44,44256.4,1,6184.0
1624,D_51,O_44,50215.1,1,3939.0
1625,D_40,O_45,38798.0,1,5590.0
1626,D_43,O_45,44344.3,1,7939.0
1627,D_44,O_45,15879.1,1,7063.0
1628,D_46,O_45,32764.3,1,9363.0
1629,D_47,O_45,0.0,1,3446.0
1630,D_48,O_45,149042.7,1,2833.0
1631,D_50,O_45,77020.7,1,6184.0
1632,D_51,O_45,67891.3,1,3939.0
1633,D_40,O_46,129164.6,1,5590.0
1634,D_43,O_46,113352.5,1,7939.0
1635,D_44,O_46,160237.7,1,7063.0
1636,D_46,O_46,115596.2,1,9363.0
1637,D_47,O_46,148360.2,1,3446.0
1638,D_48,O_46,0.0,1,2833.0
1639,D_50,O_46,74833.3,1,6184.0
1640,D_51,O_46,110028.7,1,3939.0
1641,D_40,O_47,64348.6,1,5590.0
1642,D_43,O_47,41700.0,1,7939.0
1643,D_44,O_47,88585.2,1,7063.0
1644,D_46,O_47,43943.7,1,9363.0
1645,D_47,O_47,76707.7,1,3446.0
1646,D_48,O_47,75097.5,1,2833.0
1647,D_50,O_47,0.0,1,6184.0
1648,D_51,O_47,55509.5,1,3939.0
1649,D_40,O_48,29246.4,1,5590.0
1650,D_43,O_48,77325.7,1,7939.0
1651,D_44,O_48,75813.9,1,7063.0
1652,D_46,O_48,50194.0,1,9363.0
1653,D_47,O_48,67891.1,1,3446.0
1654,D_48,O_48,110424.6,1,2833.0
1655,D_50,O_48,55907.4,1,6184.0
1656,D_51,O_48,0.0,1,3939.0
1657,D_53,O_37,39590.1,1,4253.0
1658,D_54,O_37,124547.5,1,6798.0
1659,D_55,O_37,189702.4,1,2676.0
1660,D_56,O_37,160841.3,1,7462.0
1661,D_60,O_37,129463.1,1,2246.0
1662,D_61,O_37,159240.2,1,5139.0
1663,D_62,O_37,22230.1,1,9648.0
1664,D_63,O_37,121280.1,1,2973.0
1665,D_64,O_37,99270.9,1,3846.0
1666,D_65,O_37,127180.6,1,2841.0
1667,D_53,O_38,40833.9,1,4253.0
1668,D_54,O_38,118861.9,1,6798.0
1669,D_55,O_38,184016.8,1,2676.0
1670,D_56,O_38,155155.7,1,7462.0
1671,D_60,O_38,112488.4,1,2246.0
1672,D_61,O_38,153554.6,1,5139.0
1673,D_62,O_38,35635.5,1,9648.0
1674,D_63,O_38,115594.5,1,2973.0
1675,D_64,O_38,93585.3,1,3846.0
1676,D_65,O_38,121495.0,1,2841.0
1677,D_53,O_39,67264.1,1,4253.0
1678,D_54,O_39,25663.6,1,6798.0
1679,D_55,O_39,89601.7,1,2676.0
1680,D_56,O_39,61957.4,1,7462.0
1681,D_60,O_39,62221.4,1,2246.0
1682,D_61,O_39,60356.3,1,5139.0
1683,D_62,O_39,78821.6,1,9648.0
1684,D_63,O_39,36671.7,1,2973.0
1685,D_64,O_39,21592.8,1,3846.0
1686,D_65,O_39,42572.2,1,2841.0
1687,D_53,O_40,125975.8,1,4253.0
1688,D_54,O_40,55102.1,1,6798.0
1689,D_55,O_40,153454.5,1,2676.0
1690,D_56,O_40,23213.6,1,7462.0
1691,D_60,O_40,39970.4,1,2246.0
1692,D_61,O_40,57465.4,1,5139.0
1693,D_62,O_40,137533.3,1,9648.0
1694,D_63,O_40,61169.1,1,2973.0
1695,D_64,O_40,79902.9,1,3846.0
1696,D_65,O_40,67069.6,1,2841.0
1697,D_57,O_41,150062.8,1,4497.0
1698,D_58,O_41,139209.3,1,4524.0
1699,D_59,O_41,130006.5,1,3136.0
1700,D_53,O_42,108777.5,1,4253.0
1701,D_54,O_42,20689.3,1,6798.0
1702,D_55,O_42,129746.2,1,2676.0
1703,D_56,O_42,30250.3,1,7462.0
1704,D_60,O_42,88453.7,1,2246.0
1705,D_61,O_42,17969.6,1,5139.0
1706,D_62,O_42,120335.0,1,9648.0
1707,D_63,O_42,62896.3,1,2973.0
1708,D_64,O_42,63106.2,1,3846.0
1709,D_65,O_42,68796.8,1,2841.0
1710,D_53,O_43,159683.9,1,4253.0
1711,D_54,O_43,67806.7,1,6798.0
1712,D_55,O_43,180652.6,1,2676.0
1713,D_56,O_43,31450.7,1,7462.0
1714,D_60,O_43,84775.3,1,2246.0
1715,D_61,O_43,48553.7,1,5139.0
1716,D_62,O_43,169297.4,1,9648.0
1717,D_63,O_43,108057.6,1,2973.0
1718,D_64,O_43,114012.6,1,3846.0
1719,D_65,O_43,113958.1,1,2841.0
1720,D_53,O_44,111054.7,1,4253.0
1721,D_54,O_44,19177.5,1,6798.0
1722,D_55,O_44,132023.4,1,2676.0
1723,D_56,O_44,17187.2,1,7462.0
1724,D_60,O_44,62397.0,1,2246.0
1725,D_61,O_44,44968.7,1,5139.0
1726,D_62,O_44,122612.2,1,9648.0
1727,D_63,O_44,65173.5,1,2973.0
1728,D_64,O_44,65383.4,1,3846.0
1729,D_65,O_44,71074.0,1,2841.0
1730,D_53,O_45,143819.0,1,4253.0
1731,D_54,O_45,51941.8,1,6798.0
1732,D_55,O_45,164787.7,1,2676.0
1733,D_56,O_45,15585.8,1,7462.0
1734,D_60,O_45,78596.7,1,2246.0
1735,D_61,O_45,48295.2,1,5139.0
1736,D_62,O_45,155376.5,1,9648.0
1737,D_63,O_45,93424.3,1,2973.0
1738,D_64,O_45,98147.7,1,3846.0
1739,D_65,O_45,99324.8,1,2841.0
1740,D_53,O_46,18461.6,1,4253.0
1741,D_54,O_46,96489.6,1,6798.0
1742,D_55,O_46,161644.5,1,2676.0
1743,D_56,O_46,132783.4,1,7462.0
1744,D_60,O_46,118771.9,1,2246.0
1745,D_61,O_46,131182.3,1,5139.0
1746,D_62,O_46,6333.8,1,9648.0
1747,D_63,O_46,93222.2,1,2973.0
1748,D_64,O_46,71213.0,1,3846.0
1749,D_65,O_46,99122.7,1,2841.0
1750,D_53,O_47,69873.8,1,4253.0
1751,D_54,O_47,24837.1,1,6798.0
1752,D_55,O_47,88872.1,1,2676.0
1753,D_56,O_47,61130.9,1,7462.0
1754,D_60,O_47,64252.7,1,2246.0
1755,D_61,O_47,59529.8,1,5139.0
1756,D_62,O_47,81431.3,1,9648.0
1757,D_63,O_47,38703.0,1,2973.0
1758,D_64,O_47,24202.5,1,3846.0
1759,D_65,O_47,44603.5,1,2841.0
1760,D_53,O_48,105200.9,1,4253.0
1761,D_54,O_48,58990.7,1,6798.0
1762,D_55,O_48,143180.4,1,2676.0
1763,D_56,O_48,52303.4,1,7462.0
1764,D_60,O_48,14910.8,1,2246.0
1765,D_61,O_48,86555.2,1,5139.0
1766,D_62,O_48,116758.4,1,9648.0
1767,D_63,O_48,32201.8,1,2973.0
1768,D_64,O_48,54513.1,1,3846.0
1769,D_65,O_48,38102.3,1,2841.0
1770,D_66,O_37,63578.3,1,8502.0
1771,D_66,O_38,57892.7,1,8502.0
1772,D_66,O_39,47360.1,1,8502.0
1773,D_66,O_40,106071.8,1,8502.0
1774,D_66,O_42,88873.5,1,8502.0
1775,D_66,O_43,139779.9,1,8502.0
1776,D_66,O_44,91150.7,1,8502.0
1777,D_66,O_45,123915.0,1,8502.0
1778,D_66,O_46,35520.4,1,8502.0
1779,D_66,O_47,49969.8,1,8502.0
1780,D_66,O_48,85296.9,1,8502.0
1781,D_4,O_49,25846.4,1,5324.0
1782,D_8,O_49,28066.0,1,8821.0
1783,D_1,O_50,44436.2,1,9112.0
1784,D_2,O_50,27048.9,1,8692.0
1785,D_6,O_50,88866.6,1,2645.0
1786,D_7,O_50,126729.4,1,3844.0
1787,D_10,O_50,130944.9,1,5483.0
1788,D_11,O_50,69744.4,1,5681.0
1789,D_12,O_50,71106.0,1,8054.0
1790,D_13,O_50,140728.4,1,1452.0
1791,D_1,O_51,114410.2,1,9112.0
1792,D_2,O_51,67390.1,1,8692.0
1793,D_6,O_51,11397.1,1,2645.0
1794,D_7,O_51,39453.1,1,3844.0
1795,D_10,O_51,41872.6,1,5483.0
1796,D_11,O_51,59567.3,1,5681.0
1797,D_12,O_51,23236.9,1,8054.0
1798,D_13,O_51,97453.3,1,1452.0
1799,D_1,O_52,150728.9,1,9112.0
1800,D_2,O_52,103708.8,1,8692.0
1801,D_6,O_52,46237.5,1,2645.0
1802,D_7,O_52,35005.1,1,3844.0
1803,D_10,O_52,41359.0,1,5483.0
1804,D_11,O_52,95886.0,1,5681.0
1805,D_12,O_52,59555.6,1,8054.0
1806,D_13,O_52,65685.9,1,1452.0
1807,D_4,O_53,41415.0,1,5324.0
1808,D_8,O_53,43634.6,1,8821.0
1809,D_1,O_54,137589.4,1,9112.0
1810,D_2,O_54,90569.3,1,8692.0
1811,D_6,O_54,25755.9,1,2645.0
1812,D_7,O_54,24499.3,1,3844.0
1813,D_10,O_54,16891.7,1,5483.0
1814,D_11,O_54,82746.5,1,5681.0
1815,D_12,O_54,46416.1,1,8054.0
1816,D_13,O_54,83511.3,1,1452.0
1817,D_4,O_55,12099.0,1,5324.0
1818,D_8,O_55,20173.0,1,8821.0
1819,D_1,O_56,136403.7,1,9112.0
1820,D_2,O_56,89383.6,1,8692.0
1821,D_6,O_56,69183.9,1,2645.0
1822,D_7,O_56,98014.2,1,3844.0
1823,D_10,O_56,104368.1,1,5483.0
1824,D_11,O_56,81560.8,1,5681.0
1825,D_12,O_56,66097.9,1,8054.0
1826,D_13,O_56,52081.6,1,1452.0
1827,D_1,O_57,58549.1,1,9112.0
1828,D_2,O_57,38584.6,1,8692.0
1829,D_6,O_57,100402.3,1,2645.0
1830,D_7,O_57,138265.1,1,3844.0
1831,D_10,O_57,142480.6,1,5483.0
1832,D_11,O_57,81280.1,1,5681.0
1833,D_12,O_57,82641.7,1,8054.0
1834,D_13,O_57,134821.7,1,1452.0
1835,D_1,O_58,110903.8,1,9112.0
1836,D_2,O_58,63883.7,1,8692.0
1837,D_6,O_58,43675.5,1,2645.0
1838,D_7,O_58,81538.3,1,3844.0
1839,D_10,O_58,85753.8,1,5483.0
1840,D_11,O_58,56060.9,1,5681.0
1841,D_12,O_58,40598.0,1,8054.0
1842,D_13,O_58,81087.7,1,1452.0
1843,D_1,O_59,88334.4,1,9112.0
1844,D_2,O_59,41314.3,1,8692.0
1845,D_6,O_59,44361.8,1,2645.0
1846,D_7,O_59,82224.6,1,3844.0
1847,D_10,O_59,86440.1,1,5483.0
1848,D_11,O_59,19441.7,1,5681.0
1849,D_12,O_59,26601.2,1,8054.0
1850,D_13,O_59,103032.8,1,1452.0
1851,D_1,O_60,115139.2,1,9112.0
1852,D_2,O_60,80868.1,1,8692.0
1853,D_6,O_60,92138.4,1,2645.0
1854,D_7,O_60,130001.2,1,3844.0
1855,D_10,O_60,134216.7,1,5483.0
1856,D_11,O_60,47926.7,1,5681.0
1857,D_12,O_60,74377.8,1,8054.0
1858,D_13,O_60,108459.1,1,1452.0
1859,D_20,O_49,27039.8,1,485.0
1860,D_16,O_50,92272.8,1,3780.0
1861,D_17,O_50,97889.1,1,8806.0
1862,D_18,O_50,99673.0,1,3667.0
1863,D_19,O_50,135357.1,1,2140.0
1864,D_21,O_50,119600.9,1,9312.0
1865,D_22,O_50,46522.5,1,993.0
1866,D_23,O_50,68524.8,1,6363.0
1867,D_24,O_50,142311.6,1,9398.0
1868,D_25,O_50,123638.9,1,4480.0
1869,D_26,O_50,52517.1,1,5010.0
1870,D_16,O_51,123676.4,1,3780.0
