lat,lon,survey,WBCode,type,ID
0.335012000000000,32.618819999999999,Uganda2013,UGA,Enterprise Survey,"68610"
0.305490000000000,32.577809999999999,Uganda2013,UGA,Enterprise Survey,"69012"
0.305230105300000,32.545121954800003,Uganda2013,UGA,Enterprise Survey,"69296"
0.322911000000000,32.634960000000000,Uganda2013,UGA,Enterprise Survey,"69461"
0.293013400000000,32.571293799999999,Uganda2013,UGA,Enterprise Survey,"69466"
0.344561000000000,32.646850000000001,Uganda2013,UGA,Enterprise Survey,"69754"
0.050218000000000,32.457220000000000,Uganda2013,UGA,Enterprise Survey,"70089"
0.314424000000000,32.584994500000001,Uganda2013,UGA,Enterprise Survey,"70122"
0.340205100000000,32.590653500000002,Uganda2013,UGA,Enterprise Survey,"70392"
0.078838000000000,32.480710000000002,Uganda2013,UGA,Enterprise Survey,"70669"
0.314289000000000,32.570970000000003,Uganda2013,UGA,Enterprise Survey,"70674"
0.311166000000000,32.583179999999999,Uganda2013,UGA,Enterprise Survey,"70822"
0.433672910000000,32.606380000000001,Uganda2013,UGA,Enterprise Survey,"71281"
0.297596800000000,32.600456800000003,Uganda2013,UGA,Enterprise Survey,"71705"
0.358900100000000,32.660010000000000,Uganda2013,UGA,Enterprise Survey,"71987"
0.345074000000000,32.648350000000001,Uganda2013,UGA,Enterprise Survey,"72714"
0.331134754000000,32.612442299999998,Uganda2013,UGA,Enterprise Survey,"73271"
0.333090000000000,32.562680000000000,Uganda2013,UGA,Enterprise Survey,"73441"
0.278463335700000,32.616549432299998,Uganda2013,UGA,Enterprise Survey,"73500"
0.364061900000000,32.661709999999999,Uganda2013,UGA,Enterprise Survey,"74285"
0.365514000000000,32.618409999999997,Uganda2013,UGA,Enterprise Survey,"74479"
0.344312000000000,32.640560000000001,Uganda2013,UGA,Enterprise Survey,"74575"
0.348884000000000,32.659084000000000,Uganda2013,UGA,Enterprise Survey,"74776"
0.351130000000000,32.651719999999997,Uganda2013,UGA,Enterprise Survey,"74941"
0.343255400000000,32.569983100000002,Uganda2013,UGA,Enterprise Survey,"74996"
0.357402000000000,32.686199999999999,Uganda2013,UGA,Enterprise Survey,"75093"
0.367461000000000,32.607559999999999,Uganda2013,UGA,Enterprise Survey,"75494"
0.346826000000000,32.597180000000002,Uganda2013,UGA,Enterprise Survey,"75854"
0.350349000000000,32.651609999999998,Uganda2013,UGA,Enterprise Survey,"75878"
0.318005132000000,32.569576159999997,Uganda2013,UGA,Enterprise Survey,"75944"
0.352696000000000,32.592750000000002,Uganda2013,UGA,Enterprise Survey,"76609"
0.350333400000000,32.651807200000000,Uganda2013,UGA,Enterprise Survey,"76616"
0.355790000000000,32.625008999999999,Uganda2013,UGA,Enterprise Survey,"76642"
0.349833000000000,32.643819999999998,Uganda2013,UGA,Enterprise Survey,"77377"
0.435181100000000,32.590760000000003,Uganda2013,UGA,Enterprise Survey,"77502"
0.298757013000000,32.647972940000002,Uganda2013,UGA,Enterprise Survey,"78196"
0.337495613000000,32.584413970000000,Uganda2013,UGA,Enterprise Survey,"78214"
0.144226000000000,32.541989999999998,Uganda2013,UGA,Enterprise Survey,"78263"
0.263152400000000,32.625701499999998,Uganda2013,UGA,Enterprise Survey,"79133"
0.232858800000000,32.550370000000001,Uganda2013,UGA,Enterprise Survey,"79137"
0.059420000000000,32.467350000000003,Uganda2013,UGA,Enterprise Survey,"79504"
0.358215509900000,32.616420351000002,Uganda2013,UGA,Enterprise Survey,"79572"
0.358640000000000,32.657020000000003,Uganda2013,UGA,Enterprise Survey,"80158"
0.378368000000000,32.639620000000001,Uganda2013,UGA,Enterprise Survey,"80507"
0.313861202400000,32.578701283800001,Uganda2013,UGA,Enterprise Survey,"80657"
0.458675230000000,32.533145810000001,Uganda2013,UGA,Enterprise Survey,"80659"
0.294946893000000,32.586757800000001,Uganda2013,UGA,Enterprise Survey,"81000"
0.319168700000000,32.566860800000001,Uganda2013,UGA,Enterprise Survey,"81011"
0.348811000000000,32.590780000000002,Uganda2013,UGA,Enterprise Survey,"81544"
0.435368000000000,32.611409999999999,Uganda2013,UGA,Enterprise Survey,"81611"
0.352829000000000,32.574610000000000,Uganda2013,UGA,Enterprise Survey,"82038"
0.263413000000000,32.622570000000003,Uganda2013,UGA,Enterprise Survey,"82221"
0.346139031000000,32.541804149999997,Uganda2013,UGA,Enterprise Survey,"82243"
0.350440000000000,32.651640000000000,Uganda2013,UGA,Enterprise Survey,"82360"
0.435192500000000,32.590789999999998,Uganda2013,UGA,Enterprise Survey,"82497"
0.333429000000000,32.562779999999997,Uganda2013,UGA,Enterprise Survey,"82699"
0.290314048000000,32.502606090000000,Uganda2013,UGA,Enterprise Survey,"83484"
0.325615200000000,32.496316999999998,Uganda2013,UGA,Enterprise Survey,"83672"
0.349917400000000,32.651959400000003,Uganda2013,UGA,Enterprise Survey,"84016"
0.302221800000000,32.526445600000002,Uganda2013,UGA,Enterprise Survey,"84748"
0.435363600000000,32.611539999999998,Uganda2013,UGA,Enterprise Survey,"84787"
0.318409000000000,32.623849999999997,Uganda2013,UGA,Enterprise Survey,"84892"
0.281310856280000,32.563518497760001,Uganda2013,UGA,Enterprise Survey,"85227"
0.341192700000000,32.571251199999999,Uganda2013,UGA,Enterprise Survey,"85757"
0.341710704000000,32.615681490000000,Uganda2013,UGA,Enterprise Survey,"86214"
0.367050000000000,32.621409999999997,Uganda2013,UGA,Enterprise Survey,"86244"
0.333380000000000,32.562620000000003,Uganda2013,UGA,Enterprise Survey,"86246"
0.316457000000000,32.578150000000001,Uganda2013,UGA,Enterprise Survey,"86355"
0.330587000000000,32.574750000000002,Uganda2013,UGA,Enterprise Survey,"86506"
0.351763000000000,32.590780000000002,Uganda2013,UGA,Enterprise Survey,"86634"
0.310249000000000,32.582850000000001,Uganda2013,UGA,Enterprise Survey,"86774"
0.316302100000000,32.612996299999999,Uganda2013,UGA,Enterprise Survey,"86974"
0.323335000000000,32.573590000000003,Uganda2013,UGA,Enterprise Survey,"87044"
0.358016200000000,32.653387000000002,Uganda2013,UGA,Enterprise Survey,"87623"
0.374801000000000,32.639980000000001,Uganda2013,UGA,Enterprise Survey,"87631"
0.336834000000000,32.551729999999999,Uganda2013,UGA,Enterprise Survey,"87927"
0.328438000000000,32.550460000000001,Uganda2013,UGA,Enterprise Survey,"88180"
0.366747000000000,32.636350000000000,Uganda2013,UGA,Enterprise Survey,"88190"
0.314016000000000,32.607830000000000,Uganda2013,UGA,Enterprise Survey,"88267"
0.316119300000000,32.572419099999998,Uganda2013,UGA,Enterprise Survey,"88286"
0.353646000000000,32.613000000000000,Uganda2013,UGA,Enterprise Survey,"88301"
0.355240000000000,32.537210000000002,Uganda2013,UGA,Enterprise Survey,"88371"
0.344943200000000,32.646806800000000,Uganda2013,UGA,Enterprise Survey,"88546"
0.357052000000000,32.668790000000001,Uganda2013,UGA,Enterprise Survey,"88559"
0.348840900000000,32.590820700000002,Uganda2013,UGA,Enterprise Survey,"88668"
0.339543479000000,32.618022799999999,Uganda2013,UGA,Enterprise Survey,"88854"
0.351888000000000,32.590859999999999,Uganda2013,UGA,Enterprise Survey,"89761"
0.315997700000000,32.577844800000001,Uganda2013,UGA,Enterprise Survey,"90036"
0.289762000000000,32.576549999999997,Uganda2013,UGA,Enterprise Survey,"90494"
0.242380000000000,32.558943499999998,Uganda2013,UGA,Enterprise Survey,"90786"
0.321124000000000,32.597250000000003,Uganda2013,UGA,Enterprise Survey,"90963"
0.357362000000000,32.586260000000003,Uganda2013,UGA,Enterprise Survey,"91056"
0.329867704000000,32.613747449999998,Uganda2013,UGA,Enterprise Survey,"91154"
0.314421000000000,32.555929999999996,Uganda2013,UGA,Enterprise Survey,"91467"
0.313170000000000,32.572879999999998,Uganda2013,UGA,Enterprise Survey,"91693"
0.369390100000000,32.624326000000003,Uganda2013,UGA,Enterprise Survey,"91760"
0.435364500000000,32.613000000000000,Uganda2013,UGA,Enterprise Survey,"92308"
0.311657512000000,32.557893919999998,Uganda2013,UGA,Enterprise Survey,"92513"
0.309724650000000,32.613778400000001,Uganda2013,UGA,Enterprise Survey,"92745"
0.109274000000000,32.529069999999997,Uganda2013,UGA,Enterprise Survey,"92903"
0.313744040000000,32.577962579999998,Uganda2013,UGA,Enterprise Survey,"93236"
0.348796000000000,32.661670000000001,Uganda2013,UGA,Enterprise Survey,"93550"
0.293142100000000,32.571106000000000,Uganda2013,UGA,Enterprise Survey,"93554"
0.344581716000000,32.616464100000002,Uganda2013,UGA,Enterprise Survey,"93859"
0.357402000000000,32.568620000000003,Uganda2013,UGA,Enterprise Survey,"94306"
0.353101500000000,32.562341400000001,Uganda2013,UGA,Enterprise Survey,"94470"
0.327959368440000,32.604511840000001,Uganda2013,UGA,Enterprise Survey,"94593"
0.390509000000000,32.650160000000000,Uganda2013,UGA,Enterprise Survey,"94708"
0.401065000000000,32.502820000000000,Uganda2013,UGA,Enterprise Survey,"95036"
0.353605000000000,32.611490000000003,Uganda2013,UGA,Enterprise Survey,"95346"
0.331412600000000,32.574004700000003,Uganda2013,UGA,Enterprise Survey,"95384"
0.332068500000000,32.563440900000003,Uganda2013,UGA,Enterprise Survey,"95941"
0.314207123600000,32.577891927200000,Uganda2013,UGA,Enterprise Survey,"96283"
